0.43, 1.76, 0.34, 0.03, 1.7, 0, 0, 0.14, 1.21, 0.81, 0.27, 3, 3.42, 4.7, 3.88, 4.16, 3.8, 6.53, 8.3, 10.01, 7.12, 9.88, 11.97, 9.1, 6.78, 6.4, 5.37, 6.2, 6.98, 8.58, 6.52, 6.07, 4.42, 4.29, 3.82, 3.89, 5.02, 4.81, 6.19
0, 3.69, 1.24, 1.16, 1.15, 0, 2.02, 0.03, 0, 1.36, 0.93, 0, 2.92, 3.63, 5.98, 7.5, 3.38, 4.87, 4.91, 10.19, 10.04, 10.76, 9.53, 10.38, 9.31, 7.47, 7.79, 6.98, 5.95, 4.25, 7.96, 4.18, 4.66, 6.93, 2.18, 2.81, 2.06, 3.81, 2.49
0, 0, 2.07, 0.39, 2.2, 1.42, 0, 0, 2.68, 3.16, 3.48, 1.48, 1.06, 5.5, 5.75, 6.5, 8.11, 6.29, 7.63, 7.22, 8.81, 9.82, 7.52, 7.83, 10.46, 9.12, 11.01, 10.54, 9.25, 5.53, 3.43, 4.71, 6.11, 7.4, 4.21, 1.06, 1.53, 4.18, 1.92
0, 2.22, 3.41, 4.4, 2.6, 3.81, 2.76, 1.57, 1.56, 2.12, 1.73, 3.7, 1.57, 0, 3.28, 2.94, 4.22, 8.72, 7.73, 6.42, 6.8, 8.38, 8.87, 8.23, 8.62, 7.82, 10.67, 10.5, 9.34, 8.28, 5.39, 6.28, 4.56, 8.69, 4.75, 1.27, 0.2, 4.38, 5.62
0.96, 0, 0, 4.92, 3.24, 1.6, 1.4, 4.75, 1.52, 1.18, 1.62, 1.54, 3.21, 2.09, 2.64, 4.67, 3.26, 6.92, 10.23, 9.8, 8, 10.67, 7.56, 5.47, 5.37, 7.9, 11.45, 8.8, 7.31, 9.26, 7.88, 6.42, 6.43, 6.88, 5.36, 6.71, 5.69, 1.4, 5.18
0.71, 0.68, 0, 0, 5.69, 3.28, 2.07, 3.11, 1.1, 2.91, 0, 0, 0.28, 0.16, 3.03, 1.09, 5.61, 3.64, 9.6, 8.38, 11.47, 12, 12, 8.08, 5.87, 5.67, 7.6, 7.12, 6, 10.23, 6.17, 8.1, 7.63, 8.06, 6.1, 8.14, 8.71, 8.12, 6.08
2.57, 0, 0, 0.01, 0, 5.04, 6.31, 6.29, 4.76, 3.67, 1.17, 0, 2.67, 0, 2.11, 1.89, 1.09, 4.09, 6.95, 5.44, 10.5, 9.53, 12, 11.7, 9.26, 6.31, 9.13, 9.57, 6.23, 8.87, 7, 9.29, 5.78, 5.25, 6.76, 5.6, 9.46, 5.78, 6.97
3.1, 2.81, 0, 0, 0, 1.8, 6.03, 5.03, 5.48, 7.09, 6.71, 1.69, 0.06, 2.76, 4.4, 2.32, 1.93, 0.57, 1.53, 3.33, 8.85, 7.2, 6.92, 11.57, 8.99, 10.45, 8.7, 8.45, 10, 7.95, 10.35, 11.43, 6.13, 8.05, 8.5, 8.91, 8.54, 6.84, 5.49
5.9, 4.29, 3.4, 0.23, 2.09, 1.03, 2.02, 4.79, 3.16, 7.27, 6.31, 5.77, 2.21, 3.21, 5.72, 3.95, 2.19, 1.42, 0.99, 4.55, 8, 8.07, 6.13, 5.4, 11.45, 11.55, 8.89, 8.68, 10.5, 9.37, 12, 12, 12, 10.02, 8.53, 8.03, 6.2, 4.64, 4.71
8.51, 8, 6.2, 1.56, 3.86, 2.17, 3.28, 5.08, 4.97, 4.2, 5.7, 3.51, 6.42, 2.96, 5.98, 7.69, 1.98, 2.05, 2.51, 2.47, 5.82, 5.79, 7.27, 3.9, 5.27, 9.61, 9.97, 7.14, 6.92, 10.21, 8.17, 12, 10.93, 10.48, 9.97, 6.42, 7.5, 8.93, 5.58
