"", "", "", "", "Zinc:995.51", "", "", "Iron:1095.38", "", "Iron:1049.94", "", "", "Zinc:1089.48", "", "Iron:1037.92", "", "Iron:1138.37", "", "", "", "Iron:1044.81", "", "Iron:1037.6", "", "", "", "", "", "", "Iron:1187.14", "", "", "Iron:1153.99", "", "", "Iron:1418.22", "", "", "", ""
"", "Iron:1131.36", "Iron:1576.2", "", "", "", "", "", "Copper:1147.36", "Iron:1000.53", "", "", "Iron:1260.95", "Iron:1152.59", "", "", "", "Iron:1522.83", "", "Iron:1028.41", "", "", "", "", "Iron:1362.52", "", "", "", "", "", "", "Zinc:1446.43", "", "", "Iron:1526.45", "Copper:1061.03", "", "", "Iron:1303.74", ""
"", "Iron:1101.94", "", "", "", "", "Iron:1035.47", "", "Iron:1113.07", "", "", "", "", "", "", "", "", "", "", "", "Iron:1219.61", "", "Iron:1331.8", "", "", "", "", "", "", "", "Silver:1195.83", "Iron:1033.91", "Iron:1509.04", "", "", "", "", "Iron:2009.38", "", ""
"", "", "", "", "", "", "Tin:1096.4", "", "", "", "", "Iron:1274.08", "", "", "", "", "Iron:1686.15", "Iron:996.06", "", "", "", "", "", "", "Iron:1178.6", "Iron:1328.97", "Iron:1077.52", "", "", "Iron:1329.72", "Iron:1088.49", "", "", "Iron:1014.25", "", "Iron:1143.15", "", "", "Iron:1064.5", ""
"", "", "", "", "", "", "Iron:1196.24", "", "Lead:1013.41", "", "", "", "", "Iron:1691.98", "", "Iron:1061.76", "", "", "Iron:1409.9|Uranium:1161.87", "Iron:1153.16", "", "", "Iron:1141.63", "", "", "", "", "", "Iron:1402.05", "", "", "", "", "", "Iron:1229.25", "", "", "Iron:1185.12", "", ""
"", "", "", "", "", "", "", "", "", "", "Iron:1570.95", "Iron:1435.86", "", "", "", "Iron:1528.62", "", "", "", "", "", "", "Iron:1055.69", "", "", "Iron:1060.74", "", "", "", "", "", "", "Iron:1470.43", "", "", "", "", "Iron:1228.78", "", ""
"", "Iron:1124.7", "Iron:1444.92", "", "", "Iron:1151.82", "", "", "", "", "", "", "", "", "", "Iron:1267.48", "", "", "", "", "Iron:1197.21", "Iron:1221.94", "", "", "", "", "", "", "", "", "", "Iron:1245.14", "Iron:1171.33", "", "Zinc:981.91", "", "", "", "", ""
"Iron:751.22", "", "", "Iron:1365.59", "", "", "", "", "Iron:1185.34", "", "Iron:1047.6", "Iron:1167.91", "Iron:1529.55", "Tin:1193.02", "", "", "", "", "Iron:1630.84", "", "", "", "", "", "", "", "", "", "", "", "Iron:1235.79", "Iron:1247.38", "", "", "", "", "", "", "", "Iron:1062.71"
"", "", "Iron:497.42", "", "", "", "", "", "", "", "Iron:1184.01", "", "", "", "Copper:1664.95", "", "Copper:1050.98", "Iron:1072.14", "Iron:1100.37", "", "", "", "", "", "", "", "", "Iron:1131.19", "", "", "", "", "Iron:1695.68", "", "", "", "", "", "", ""
"", "", "", "", "Copper:565.37", "", "Iron:1990.77", "Iron:1018.41", "", "", "", "", "", "", "", "", "", "Iron:1253.76", "", "Uranium:1613.01", "", "Iron:1404.4", "", "Iron:1292.83", "", "", "", "", "", "", "", "Iron:1110.96", "", "", "", "Iron:1261.99|Zinc:1201.17", "", "", "Iron:1147.56", ""
"", "", "", "", "", "Iron:349.28", "", "", "", "Iron:2208.51", "", "", "Iron:1244.32", "", "", "", "", "", "", "", "", "Iron:1828.51", "", "", "", "", "", "", "Iron:1379.49", "", "", "Iron:1593.32", "", "", "", "", "", "", "Iron:1040.86", "Iron:1009.36"
"", "", "", "", "", "", "", "", "Iron:768.65", "Iron:998.93", "Iron:1803.53", "", "", "", "", "Iron:1594.75", "", "Iron:832.12", "", "", "Iron:1350.57", "", "", "", "", "", "Iron:1435.65", "", "Iron:1644.19", "", "", "", "", "", "", "", "", "Iron:1284.31", "", ""
"", "", "", "", "", "", "Gold:18.78", "", "", "", "Iron:830.26", "Iron:600.76", "", "", "", "", "", "", "Iron:478.76", "Iron:464.28", "", "", "", "", "", "", "Iron:1481.34", "", "", "", "", "Iron:1190.09", "", "", "Iron:1400.68", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "Iron:390.28", "", "", "", "", "", "", "Iron:738.72", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "Iron:602.23", "", "Iron:1121.19", "", "", "Iron:1483.93", "Iron:1056.06", "", "", "", "", "", "", "", "", "", "Iron:986.31", "", "", "Coal:1104.42", "Iron:1231.32", "Iron:1883.37", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "Iron:460.38", "", "Iron:1366.83", "Iron:1028.96", "", "", "", "", "", "", "", "", "", "", "", "Iron:1054.2|Lead:817.73", "Iron:1305.8", "", "", "Iron:1020.71", "", "", "", "Iron:1570.08", "Iron:1287.23", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "Iron:157.24", "Iron:591.15", "", "", "", "Iron:926.43", "", "", "", "", "Iron:178.48", "", "", "", "", "", "", "Iron:56.25", "Iron:338.36", "", "", "", "", "Iron:1046.49", "Iron:1301.16", "Iron:1463.67", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:845.18", "Iron:746.43", "Iron:300.99", "Iron:1365.94", "", "Iron:336.59", "", "", "", "", "Iron:44.51", "Iron:87.88", "", "Iron:326.81", "", "", "Iron:1676.11", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:141.17", "Iron:297.74", "", "", "", "", "", "Zinc:382.63", "", "", "Iron:199.79", "", "Iron:44.28", "", "", "", "Iron:23", "", "", "", "", "", "", "Iron:536.22", "", "", "Iron:1028.95"
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:13.61", "Iron:601.4", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:564.69", "Iron:773.21", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:48.65", "", "Iron:116.45", "Iron:63.71", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:85.74", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:17.19", "Iron:36.84", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:22.85", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
