-2.3, -2.3, -1.32, -0.93, -0.93, -0.03, -0.06, 0.08, 0.23, 1.02, 1.66, 1.56, 1.11, 1.4, 1.54, 1.8, 1.47, 1.93, 1.82, 2.08, 1.74, 1.12, 0.6, 0.03, 0.08, 0.49, 0.63, 0.36, 0.42, 1.15, 1.27, 1.11, 0.83, 0.81, 0.43, 0.25, 0.19, 0.09, 0.06
-2.12, -1.7, -2.59, -1.35, -1.27, -1.46, -1.63, -0.93, 0.05, -0.44, 0.25, 1.12, 0.5, 0.59, 0.63, 1.86, 1.9, 2.21, 2.45, 2.33, 2.24, 1.81, 1.73, 0.98, 0.79, 1.11, 1.09, 0.96, 0.52, 0.99, 0.95, 0.85, 0.75, 0.15, -0.48, 0.06, -0.03, 0.04, -0.14
-1.73, -1.73, -1.99, -1.69, -2.12, -2.18, -2.38, -1.15, -1.64, -1.26, -0.52, 0.08, 0.06, 0.24, 0.65, -0.06, 0.81, 1.48, 1, 1.66, 1.63, 0.82, 1.72, 0.24, -0.07, 0.29, -0.28, 0.32, -0.46, 0.28, 0.31, 0.48, 0.88, -0.25, -0.61, -0.26, -0.8, -0.14, 0.74
-1.71, -1.62, -2.11, -1.7, -2.01, -1.08, -1.95, -1.15, -1.57, -1.78, -0.76, -1.25, -1.38, -1.15, -0.55, -0.88, -0.49, 0.31, 0.27, 0.75, 1.55, 1.15, 1.41, 1.25, 0.86, 0.11, -0.32, 0.05, -0.25, -0.93, -0.31, -0.02, -0.12, 0.45, -0.21, -0.82, -0.74, -0.57, -0.85
-1.57, -1.49, -1.14, -2.16, -1.22, -1.53, -1.35, -1.25, -1.24, -0.74, -0.93, -1.93, -1.3, -2.24, -0.91, -0.66, -1.67, -0.72, -0.52, -0.33, 0.09, 0.18, 0.79, 1.22, 1.02, 0.78, 0.1, 0.42, -0.04, -1.12, -0.91, -0.34, -0.54, 0.11, -0.27, 0.47, -0.17, 0.25, -0.55
-1.96, -2.74, -2.53, -2.88, -2.41, -2.58, -2.25, -2.24, -2.29, -1.78, -2.27, -2.33, -2.07, -1.34, -1.55, -1.15, -1.44, -0.95, -0.29, -1.07, -0.39, -0.52, -0.91, -0.27, 0.1, 0.58, -0.14, 0.58, -0.72, -0.43, -0.43, -0.4, -0.45, -0.36, 0.49, 0.47, -0.42, -0.01, 0.23
-2.43, -2.64, -2.35, -2.47, -1.66, -1.64, -1.36, -1.67, -1.72, -1.51, -2.03, -1.68, -1.56, -2.42, -1.7, -1.97, -1.68, -1.71, -0.66, -1, -0.69, -0.3, 0.29, -0.6, -0.2, -0.12, -0.16, 0.01, 0.58, 0.07, 0.48, -0.55, -0.86, -0.59, 0.41, -0.22, -0.09, 0.03, 0.06
-2.17, -2.75, -3.23, -3.62, -3.63, -3.27, -2.81, -2.65, -2.62, -2.06, -2.35, -1.91, -1.88, -1.69, -1.66, -1.18, -1.88, -1.53, -1.84, -1.69, -1.09, -0.82, 0.35, -0.34, -0.77, -0.89, -0.62, -1.38, -0.44, 0.28, 0.11, -0.57, -1.15, -0.01, -0.19, -0.23, 0.45, -0.11, -0.11
-2.06, -2.12, -2.17, -2.96, -1.96, -2.73, -2.76, -2.92, -2.77, -3.26, -3.38, -2.83, -2.7, -1.44, -0.97, -1.45, -1.44, -0.65, -1.18, -1.5, -1.57, -1.72, -1.81, -0.91, -1.78, -1.01, -0.79, -1.56, -0.99, -1.19, -0.66, -0.81, -1.01, -0.86, -0.64, -0.47, -0.24, -0.27, 0.68
-1.24, -1.05, -1.58, -2, -0.99, -1.69, -1.98, -2, -2.43, -2.55, -2.7, -2.69, -2.74, -2.81, -2.33, -1.4, -1.15, -0.7, -0.84, -1.28, -1.22, -1.42, -2, -1.34, -1.78, -0.72, -1.11, -1.18, -0.57, -0.37, -0.48, -0.35, 0.16, -0.28, 0.31, -0.15, -0.07, -0.21, 0.16
