"", "", "", "", "", "", "", "Iron:126.56", "", "Iron:1010.09", "", "", "", "Iron:1276.78", "", "", "Iron:1162", "", "", "", "", "", "Iron:1018.94", "Iron:1145.08", "", "", "", "", "", "", "", "Iron:1042.91", "", "", "", "", "", "Iron:632.42", "Iron:751.96", ""
"", "", "", "", "", "", "Iron:10.87", "", "", "", "", "Iron:873.15", "", "", "", "", "Iron:1737.85", "", "Iron:1941.05", "Iron:1120.84", "Iron:1517.51", "", "", "", "", "", "", "", "", "", "", "Iron:1109.79", "", "", "", "Iron:320.14", "", "", "", "Iron:926.56"
"", "", "", "", "", "", "", "", "", "", "Iron:363.18", "", "", "", "", "", "", "", "", "Iron:1641", "", "", "", "", "Iron:1582.09", "", "", "Iron:789.75", "", "Iron:794.36", "Iron:1020.1", "", "Iron:1653.4", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "Iron:11.88", "", "", "", "Iron:261.33", "", "Iron:632.06", "Iron:516.62", "", "Iron:907.14", "", "Lead:1293.03", "Iron:1153.73", "", "", "Iron:1086.65", "", "", "", "", "", "Zinc:581.07", "", "", "Iron:342.87", "Iron:176.36", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:479.77", "Zinc:896.83", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:900.88", "Iron:976.04", "", "Iron:794.85", "Iron:901.41", "", "Iron:770.94", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:353.86", "Iron:500.63", "", "", "", "Iron:385.53", "Iron:364.29", "Iron:691.83", "", "", "", "Iron:309.26"
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:32.27", "", "", "", "", "", "", "Iron:60.25", "Tin:105.92", "", "Iron:69.33", "", "", "", "", "", "Iron:774.47", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:1055.11", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:49.57", "", "", "Iron:443.78", "", "", "Iron:1391.41", "", ""
"", "", "", "", "", "", "", "", "", "", "", "Iron:35.67", "Iron:32.28", "", "", "Iron:78.66", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:77.06", "", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "Silver:198.96", "Iron:38.27", "Iron:145.91", "", "", "", "Iron:210.93", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:115.09", "", "Iron:397.49"
"Iron:40.61", "", "", "", "", "", "", "", "", "Iron:78.24", "", "", "", "", "", "", "Tin:204.98", "Uranium:618.71", "", "", "", "", "", "Gold:221", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:117.89"
"Iron:40.49", "", "Iron:145.55", "Iron:276.99", "", "", "", "", "Iron:93.39", "", "Iron:165.91", "", "Iron:73.32", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "", "Iron:282.76", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:684.17", "Iron:1031.88", "", "", "Coal:623.22", "Iron:988.99", "Iron:698.77", "", "Iron:114.87", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "Iron:171.2", "Iron:288.2", "", "", "Iron:56.68", "", "", "", "", "", "Iron:22.68", "Iron:29.76", "", "", "", "", "", "Iron:674.41", "Iron:353.52", "", "", "Iron:453.2", "", "", "", "Iron:137.29", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "Copper:124.58", "", "Iron:171.22", "", "", "", "", "", "", "", "", "", "", "Iron:41.9", "", "", "", "", "", "", "", "Iron:3354.33", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
"", "", "Iron:97.11", "Iron:11.96", "Iron:20.77", "", "", "", "", "", "", "", "", "", "", "Iron:538.57", "Iron:614", "", "", "", "", "", "", "", "", "", "", "", "Iron:1262.23", "Iron:1296.12", "", "Iron:369.49", "", "Iron:34.92", "", "", "", "", "", ""
"", "", "", "", "Iron:20.13", "", "Iron:652.8", "", "", "", "", "", "", "", "", "Iron:635.6", "", "", "Iron:932.62", "", "Iron:795.03", "", "", "", "", "", "", "", "", "", "", "", "", "Zinc:370.18", "Iron:11.53", "", "", "", "", ""
