40, 38, 39, 41, 39, 41, 41, 39, 40, 40, 39, 37, 38, 37, 38, 38, 39, 39, 38, 39, 37, 36, 38, 39, 40, 39, 41, 39, 40, 41, 41, 40, 42, 41, 39, 38, 37, 36, 38
40, 38, 38, 38, 40, 40, 41, 39, 38, 39, 41, 39, 39, 38, 39, 38, 39, 40, 40, 41, 40, 39, 39, 40, 40, 39, 41, 41, 39, 39, 39, 40, 40, 40, 40, 38, 39, 35, 37
41, 40, 40, 37, 38, 40, 41, 40, 40, 41, 40, 38, 37, 36, 36, 39, 38, 41, 42, 42, 39, 40, 38, 38, 40, 39, 38, 41, 40, 37, 38, 40, 41, 40, 40, 39, 37, 39, 36
39, 42, 39, 39, 40, 39, 40, 39, 40, 38, 39, 39, 39, 39, 38, 36, 38, 38, 42, 41, 39, 39, 38, 37, 40, 38, 40, 42, 40, 39, 39, 39, 41, 40, 39, 40, 38, 37, 38
40, 42, 43, 42, 40, 41, 39, 41, 39, 38, 38, 40, 41, 38, 40, 38, 36, 38, 37, 40, 39, 39, 41, 40, 40, 38, 40, 41, 42, 41, 39, 37, 38, 39, 38, 38, 38, 38, 40
40, 40, 42, 41, 39, 42, 40, 40, 38, 39, 40, 38, 40, 39, 40, 38, 38, 38, 37, 40, 40, 38, 40, 38, 41, 38, 38, 38, 40, 42, 41, 38, 39, 40, 39, 38, 37, 38, 37
41, 39, 40, 39, 38, 41, 40, 41, 40, 38, 38, 39, 40, 38, 39, 39, 39, 39, 39, 38, 40, 39, 38, 37, 40, 40, 40, 39, 38, 39, 40, 39, 37, 40, 39, 38, 39, 38, 37
43, 40, 38, 41, 39, 40, 42, 41, 39, 39, 39, 40, 40, 38, 38, 39, 39, 40, 39, 37, 37, 39, 41, 40, 40, 39, 38, 37, 38, 40, 41, 42, 37, 38, 40, 37, 36, 39, 37
42, 41, 38, 40, 40, 39, 41, 40, 38, 40, 39, 39, 41, 41, 37, 39, 37, 39, 40, 38, 36, 35, 40, 39, 40, 40, 38, 38, 36, 40, 42, 42, 40, 40, 39, 40, 36, 38, 38
41, 40, 38, 37, 40, 41, 40, 42, 41, 38, 39, 41, 38, 40, 41, 41, 38, 37, 40, 41, 37, 35, 38, 38, 40, 39, 40, 38, 38, 37, 40, 41, 40, 39, 39, 38, 38, 36, 37
41, 39, 41, 38, 39, 40, 42, 43, 42, 40, 37, 38, 38, 39, 41, 40, 39, 36, 36, 38, 39, 37, 38, 38, 38, 39, 38, 39, 38, 38, 39, 41, 40, 40, 41, 40, 40, 37, 38
41, 39, 41, 40, 37, 37, 42, 41, 42, 40, 38, 39, 38, 39, 38, 40, 39, 39, 38, 39, 39, 39, 38, 36, 39, 39, 37, 36, 38, 37, 37, 39, 40, 38, 39, 39, 39, 40, 39
39, 39, 39, 41, 39, 38, 38, 41, 41, 43, 39, 38, 38, 38, 38, 39, 40, 40, 38, 39, 40, 38, 38, 36, 36, 36, 37, 36, 38, 38, 36, 35, 37, 39, 38, 39, 38, 41, 42
39, 40, 39, 42, 40, 38, 40, 39, 39, 39, 40, 40, 38, 39, 38, 38, 38, 41, 38, 40, 41, 40, 37, 37, 37, 37, 38, 37, 35, 38, 38, 37, 36, 37, 37, 37, 39, 40, 39
38, 41, 41, 40, 41, 40, 39, 39, 40, 39, 39, 40, 39, 37, 37, 38, 38, 40, 39, 40, 42, 40, 40, 40, 36, 36, 37, 39, 38, 37, 38, 37, 38, 37, 36, 37, 38, 40, 40
39, 41, 41, 39, 38, 41, 41, 41, 39, 38, 37, 40, 40, 37, 35, 38, 38, 41, 40, 41, 41, 43, 43, 41, 38, 35, 38, 37, 40, 39, 38, 38, 40, 39, 36, 35, 39, 40, 38
40, 41, 39, 42, 39, 40, 42, 42, 39, 38, 39, 38, 40, 38, 38, 37, 36, 40, 40, 40, 41, 42, 42, 44, 41, 37, 37, 37, 37, 38, 37, 37, 39, 39, 38, 38, 37, 37, 38
39, 41, 41, 41, 40, 38, 39, 41, 41, 38, 37, 39, 40, 41, 37, 36, 36, 37, 37, 39, 41, 40, 42, 44, 45, 41, 38, 36, 37, 36, 36, 36, 37, 39, 39, 37, 36, 35, 36
38, 38, 39, 39, 39, 40, 38, 38, 42, 39, 36, 38, 38, 38, 39, 39, 37, 37, 36, 38, 40, 41, 41, 41, 45, 42, 39, 38, 36, 37, 38, 36, 37, 37, 40, 39, 36, 35, 33
40, 40, 39, 40, 41, 41, 39, 39, 40, 41, 37, 36, 38, 38, 39, 41, 41, 37, 35, 35, 38, 41, 41, 43, 42, 43, 42, 41, 39, 36, 35, 38, 39, 39, 38, 41, 37, 36, 37
40, 42, 39, 41, 42, 43, 42, 42, 38, 42, 38, 39, 37, 37, 38, 39, 40, 38, 36, 35, 37, 37, 40, 41, 41, 40, 40, 42, 42, 37, 34, 34, 38, 38, 37, 39, 40, 38, 39
41, 41, 39, 40, 42, 44, 41, 42, 42, 39, 39, 38, 38, 38, 38, 37, 39, 37, 38, 36, 38, 37, 38, 38, 42, 39, 41, 41, 43, 42, 36, 35, 37, 37, 35, 39, 39, 37, 39
42, 42, 42, 41, 39, 40, 44, 44, 42, 42, 39, 41, 37, 37, 39, 39, 39, 38, 38, 38, 39, 37, 38, 38, 40, 42, 41, 39, 42, 42, 38, 37, 37, 36, 34, 38, 37, 37, 39
44, 45, 43, 44, 42, 40, 42, 43, 42, 42, 39, 38, 40, 37, 36, 39, 39, 39, 37, 38, 37, 38, 37, 37, 40, 42, 44, 43, 42, 41, 41, 37, 36, 37, 34, 33, 38, 38, 39
44, 45, 46, 43, 44, 42, 42, 43, 44, 41, 39, 37, 38, 40, 40, 37, 38, 37, 38, 38, 37, 39, 37, 38, 40, 42, 42, 44, 43, 44, 40, 39, 37, 38, 34, 35, 35, 35, 37
46, 46, 48, 46, 45, 43, 40, 40, 41, 40, 38, 38, 36, 38, 40, 38, 37, 39, 37, 39, 39, 39, 37, 37, 38, 39, 40, 40, 43, 42, 42, 40, 40, 37, 38, 37, 35, 35, 35
47, 47, 49, 47, 45, 44, 41, 42, 41, 39, 39, 39, 36, 35, 38, 38, 36, 38, 38, 37, 38, 37, 37, 36, 39, 39, 38, 39, 40, 42, 40, 41, 39, 41, 39, 37, 34, 34, 35
48, 49, 47, 50, 48, 47, 44, 43, 43, 40, 38, 41, 37, 36, 36, 36, 36, 38, 37, 39, 38, 39, 37, 36, 39, 39, 40, 38, 41, 41, 39, 40, 40, 39, 39, 37, 35, 33, 33
50, 47, 47, 48, 49, 49, 46, 45, 45, 44, 41, 41, 40, 36, 36, 35, 35, 38, 38, 36, 39, 39, 37, 36, 37, 38, 40, 39, 39, 39, 40, 38, 40, 39, 39, 38, 36, 35, 32
