2.143, 4.267, 4.542, 0.135, 2.026, 1.269, 4.1655, 1.777, 1.5705, 6.4395, 0, 5.319, 2.2275, 1.2155, 10.712, 5.856, 0.5405, 1.8075, 0.433, 0.1375, 0.5445, 1.5895, 0.173, 1.117, 0.3945, 2.7855, 2.6585, 4.7795, 57.0625, 0, 21.657, 19.167, 1.768, 0.41, 0.221, 1.024, 3.8165, 4.5725, 0.066, 1.0115
11.248, 47.918, 2.497, 29.419, 48.63, 0.547, 13.946, 0.387, 69.2305, 12.8425, 8.763, 4.7945, 39.9555, 0, 20.2085, 43.6125, 6.7615, 6.385, 28.3785, 0.5015, 10.2925, 33.2565, 24.1725, 1.5945, 0, 21.536, 38.956, 8.893, 11.102, 100.872, 4.8685, 6.7885, 3.0385, 1.837, 18.7675, 2.5095, 36.813, 22.361, 31.6, 5.2555
0, 31.811, 8.403, 9.008, 0, 0.611, 0.831, 1.568, 33.5295, 1.579, 0.5675, 8.7985, 1.6935, 1.7895, 1.596, 6.044, 0, 9.416, 0, 4.2085, 5.542, 14.4115, 1.49, 0.374, 3.1365, 4.7485, 189.9795, 15.9995, 36.1455, 45.9055, 2.8255, 5.022, 29.969, 1.633, 0.186, 41.2045, 23.923, 20.087, 5.4455, 20.2395
0, 3.9775, 2.5245, 18.263, 64.0575, 11.3285, 5.0955, 0.9825, 1.6355, 32.3235, 4.2875, 8.859, 11.525, 0, 84.13, 0.888, 0.392, 10.685, 1.7675, 17.3155, 0.316, 0.5575, 5.045, 0.3915, 51.007, 3.0025, 5.2405, 11.074, 9.332, 19.1335, 61.198, 3.934, 53.0215, 0.1515, 4.9285, 0.5005, 5.251, 16.3885, 8.3145, 23.057
0, 14.4365, 6.1185, 13.792, 0, 65.5255, 9.824, 0.272, 0, 0.5665, 1.7335, 97.313, 10.737, 14.4155, 16.3745, 14.023, 54.7805, 15.942, 2.4375, 22.7555, 0.957, 2.0235, 9.4815, 23.042, 0.047, 10.317, 3.1455, -50.9557, 41.745, 142.1995, 4.532, 12.4245, 106.856, 60.1815, 0.762, 1.3515, 1.149, 53.2455, 20.985, 0.4585
0, 0, 19.0295, 0, 0, 19.5495, 1.3645, 8.819, 1.0475, 4.5585, 3.3655, 2.7145, 52.4845, 31.6445, 8.296, 22.0295, 35.7325, 0.592, 31.523, 0.9725, 2.757, 0.0915, 0.476, 5.5565, 0.2265, 0.354, 3.0965, 0.705, 9.1475, 13.3325, 11.0415, 1.5665, 9.5935, 7.6685, 0.567, 1.7875, 6.028, 0, 20.904, 2.161
0, 0, 0, 0, 0, 0, 79.501, 0.093, 0.9535, 0.159, 3.571, 77.874, 93.7335, 54.5665, 0, 29.8485, 12.315, 0.6715, 0.865, 0.529, 0.274, 0.0625, 0.5695, 0.4775, 0.253, 0.6915, 0.355, 0.8965, 3.0305, 42.452, 40.2265, 1.248, 6.933, 1.1895, 0.751, 2.038, 0.6805, 1.983, 3.7465, 1.8375
0, 0, 0, 0, 0, 0, 0, 0.41, 0, 0.447, 2.339, 2.806, 1.031, 19.1795, 0.4785, 2.355, 0.821, 5.491, -0.361999999999999, 2.5615, 11.7475, 0.5095, 0.773, 0.0245, 0.1695, 5.777, 0.9995, 2.0595, 8.7085, 132.5265, 0, 0, 112.531, 10.2725, 0.4315, 4.1445, 2.238, 0.6175, 3.881, 9.411
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1145, 0, 0.7475, 17.7605, 18.263, 5.2635, 1.313, 25.4295, 1.135, 29.79, 2.478, 0.008, 0.1085, 0.443, 0.0165, 0.6265, 6.373, 2.119, 15.449, 1.9345, 0, 60.8665, 3.1495, 3.759, 0.7395, 10.0135, 3.203, 0, 0.2865
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1665, 1.857, 0.659, 5.2535, 62.3855, 5.4975, 9.613, 1.1735, 3.2075, 1.443, 3.573, 27.551, 0.8245, 0.061, 0.3305, 0.006, 0.0145, 0.0395, 0.6055, 3.6295, 4.431, 0.431, 0.2115, 43.931, 9.7805, 0.03, 7.4055, 9.5005, 0, 0
