3.83, 4.5, 3.92, 3.5, 2.97, 2.82, 3.65, 4.43, 5.14, 5.75, 5.68, 6.26, 6.74, 7.68, 6.69, 6.22, 7.09, 7.56, 8.35, 7.63, 8.27, 9.22, 8.26, 7.51, 6.91, 6.06, 6.74, 7.64, 7.12, 6.33, 5.68, 5.25, 5.67, 5.1, 5.85, 6.31, 6, 5.58, 6.1
3.27, 2.9, 4.02, 3.71, 2.64, 3.64, 2.38, 3.05, 5, 5.82, 6.68, 7.11, 5.71, 6.94, 7.64, 7.32, 7.85, 6.55, 7.04, 7.32, 8.49, 9.57, 8.07, 6.96, 6.53, 5.56, 5.5, 5.79, 5.91, 6.22, 6.98, 6.94, 6.93, 6.37, 5.04, 6.47, 5.41, 5.03, 6.37
3.93, 3.73, 3.37, 4.61, 4.61, 4.51, 3.17, 3.26, 2.88, 5.22, 6.89, 7.75, 6.05, 7.07, 6.35, 6.77, 7.09, 6.93, 7.1, 6.38, 8.15, 9.13, 9.38, 7.23, 7.45, 5.75, 6.02, 6.76, 6.98, 5.83, 6.82, 7.42, 6.8, 6.13, 5.61, 6.62, 5.74, 5.28, 5.86
3.36, 3.21, 2.45, 2.71, 3.12, 4.25, 4.75, 4.7, 4.4, 4, 4.79, 5.92, 7.12, 6.01, 7.29, 7.63, 6.6, 6.3, 7.43, 7.74, 7.61, 8.64, 8.77, 9.38, 8.73, 6.74, 5.91, 6.99, 6.12, 5.77, 6.63, 6.39, 7.32, 7.75, 5.7, 6.67, 7.05, 5.1, 4.82
4.19, 2.6, 3.36, 1.86, 3.04, 2.6, 4.34, 3.64, 3.69, 4.9, 4.39, 5.96, 5.46, 5.33, 6.64, 6.54, 7.03, 6.44, 7.29, 7.1, 6.74, 7.13, 7.44, 9.18, 10.07, 8.8, 6.33, 6.85, 7.43, 5.71, 5.05, 7.01, 6.41, 6.16, 6.06, 5.22, 5.84, 6.37, 6.09
3.26, 2.53, 2.8, 3.52, 3.54, 3.69, 2.83, 4.29, 3.49, 3.86, 3.74, 3.94, 5.3, 4.4, 5.99, 5.52, 6.78, 5.83, 7.47, 6.41, 6.03, 7.37, 6.32, 7.14, 9, 9.73, 8.91, 8.27, 6.57, 7.18, 6.77, 5.44, 5.97, 7, 7.27, 5.84, 6.61, 6.43, 7.29
2.57, 3.75, 2.19, 3.6, 4.32, 4.8, 3.37, 3.07, 4.26, 3.57, 3.3, 3.98, 3.54, 3.62, 5.13, 5.91, 5.1, 6.38, 5.8, 7.48, 6.05, 5.61, 7.04, 6.06, 6.68, 7.79, 9.65, 8.48, 8.18, 6.33, 6.06, 7.05, 5.36, 6.59, 7.53, 7.56, 7.58, 7.31, 6.17
2.24, 2.54, 2.19, 2.91, 4.51, 4.87, 4.21, 2.68, 2.96, 3.86, 4.42, 3.07, 3.99, 4.49, 3.5, 3.92, 5.4, 6.26, 5.3, 6.02, 7.01, 5.86, 6.58, 6.26, 6.06, 6.26, 8.62, 9.64, 8.2, 6.76, 5.99, 7.33, 7.43, 5.81, 7.13, 6.93, 6.53, 6.4, 5.63
1.44, 1.2, 2.62, 2.03, 2.55, 4.75, 3.83, 4.32, 3.64, 3.83, 3.13, 2.66, 4.11, 4.66, 3.37, 4.54, 5.18, 4.87, 4.59, 4.62, 5.24, 5.04, 5.7, 7.17, 7.07, 7.16, 7.85, 9.6, 8.15, 8.45, 6.45, 7.38, 8.23, 6.98, 5.78, 5.82, 5.95, 5.74, 6.74
2.09, 2.5, 2.94, 2.3, 3.06, 2.91, 4.02, 4.52, 4.94, 5.07, 4.37, 2.96, 3.85, 3.68, 2.92, 4.15, 5.25, 5.97, 4.46, 3.93, 5.25, 4.75, 6.01, 6.75, 6.87, 7.25, 6.65, 8.93, 7.96, 9.11, 7.03, 6.8, 7.19, 6.52, 5.93, 5.45, 6.33, 5.54, 5.04
1.49, 2.66, 3.36, 3.44, 2.19, 1.85, 3.85, 4.76, 5.66, 5.57, 4.06, 2.87, 2.59, 3.5, 2.97, 4.27, 3.72, 4.22, 4.03, 3.87, 3.73, 4.37, 4.23, 6.63, 6.17, 7.43, 7.54, 7.57, 7.2, 8.47, 9.17, 6.8, 6.05, 5.93, 7.09, 6.88, 7.14, 6.95, 6.65
1.72, 2.29, 1.84, 2.25, 2.43, 1.78, 3.38, 3.07, 3.97, 5.96, 4.48, 4.51, 2.67, 3.73, 3.79, 4.55, 4.92, 3.77, 4.86, 3.66, 3.02, 2.73, 2.83, 5.17, 5.21, 5.36, 6.56, 6.77, 7.12, 6.74, 7.52, 8.42, 6.25, 6.94, 5.86, 5.87, 5.87, 7.49, 7.97
0.75, 2.15, 2.8, 1.85, 3.03, 1.64, 1.52, 2.14, 3.68, 5.24, 4.53, 5.43, 3.36, 2.73, 4.09, 4.31, 4.94, 5.31, 3.72, 3.13, 2.4, 1.73, 1.65, 2.46, 3.51, 3.85, 4.43, 5.4, 6.68, 7.71, 6.49, 6.62, 7.74, 6.19, 7.21, 5.83, 5.13, 7.09, 8.12
1.71, 2.23, 2.64, 2.32, 1.92, 3.1, 1.15, 1.34, 3.34, 3.17, 5.23, 4.12, 3.32, 3.77, 3.91, 4.77, 3.92, 3.79, 5.02, 4.84, 4.38, 3.82, 3.29, 1.63, 2.21, 4.07, 4.55, 5.74, 5.21, 7, 6.22, 7.19, 6.84, 7.8, 7.81, 6.71, 4.96, 4.81, 6.2
0.71, 2.21, 2.96, 2.34, 1.51, 3.01, 3.06, 2.18, 3.04, 2.7, 2.95, 4.92, 3.82, 2.79, 4.38, 5.26, 5.17, 3.3, 4.64, 4.49, 5.16, 5.03, 4.6, 2.63, 2.73, 2.07, 4.25, 5.84, 6.55, 7.25, 6.04, 6.82, 7.56, 8.31, 7.34, 7.99, 7.48, 5.36, 5.18
0, 0.78, 2.98, 1.95, 2.71, 3.11, 3.85, 2.31, 2.97, 3.56, 2.69, 4.35, 5.28, 3.09, 2.97, 3.31, 4.16, 5.08, 4.04, 3.85, 4.75, 4.43, 4.16, 3.5, 3.57, 3.72, 4.06, 5.18, 6.47, 6.4, 5.57, 6.93, 6.97, 6.69, 6.53, 6.51, 7.99, 7.62, 5.32
0, 0, 0.86, 2.59, 2.07, 1.86, 2.59, 3.58, 3.64, 3.89, 2.69, 3.96, 3.6, 4.91, 3.18, 3.69, 4.57, 5.58, 4.18, 4.95, 4.96, 5.28, 5.48, 4.7, 4.74, 3.59, 4.49, 5.54, 6.5, 7.33, 7.3, 7.51, 6.64, 7.52, 5.95, 5.4, 5.89, 7.53, 7.59
0.68, 1, 1.33, 1, 2.62, 1.79, 1.3, 3, 4.29, 4.73, 2.95, 2.31, 2.54, 4.67, 5.2, 3.22, 4.25, 5.68, 4.39, 4.75, 4.06, 5.26, 4.57, 4.57, 4.41, 4.44, 4.52, 4.31, 5.93, 7.41, 6.54, 7.95, 8, 8.34, 6.38, 6.7, 5.24, 7.04, 6.4
0.31, 1.29, 1.98, 1.2, 2.49, 2.91, 1.73, 2.85, 2.88, 4.73, 3.46, 2.37, 1.87, 3.77, 5.51, 5.28, 5, 4, 4.1, 4.41, 4.21, 4.17, 5.25, 5.58, 5.69, 5.69, 4.03, 3.69, 5.33, 5.41, 7.2, 7.66, 7.22, 6.98, 6.57, 5.89, 6.29, 5.4, 6.81
