3.73, 6.42, 8.28, 6.86, 9.69, 6.83, 8.14, 7.12, 8.42, 6.47, 9.33, 12, 12, 9.79, 11.62, 9, 6.01, 4.1, 6.11, 4.22, 1.74, 3.53, 6.52, 4.47, 2.49, 1.19, 3.79, 1.82, 0, 1.92, 0.42, 0, 0, 0, 0, 0, 0, 2.31, 0.9
2.27, 5.56, 8.67, 5.47, 9.29, 11.02, 7.38, 5.16, 4.47, 3.71, 7.77, 7.57, 12, 10, 12, 12, 7.26, 6.8, 3.22, 1.66, 0.17, 0.19, 0.47, 5.63, 7.14, 0.71, 0.63, 3.33, 4.59, 0.76, 0, 0, 2.13, 0, 0, 0, 2.63, 4.5, 4.72
4.67, 1.27, 5.41, 3.77, 7.36, 11.12, 12, 10.45, 7.79, 4.39, 7.44, 5.59, 11.19, 12, 12, 12, 12, 11.67, 9.75, 6.67, 0.9, 2.01, 3.32, 4.98, 8.22, 3.11, 0, 2.32, 1.26, 0.88, 0, 0, 3.02, 0.02, 2.64, 2.39, 4.46, 4.96, 2.51
7.11, 7.32, 2.76, 5.63, 3.39, 6.2, 11.6, 8.37, 10.54, 10.19, 9.82, 9.54, 7.08, 12, 10.84, 9.77, 12, 11.18, 12, 10.83, 3.41, 1.45, 1.54, 0.64, 6.79, 5.13, 4.94, 0.4, 0.26, 2.71, 0, 1.32, 4.13, 1.82, 4.17, 5.85, 6.09, 3.07, 2.44
4.59, 8.56, 8.77, 8.18, 3.06, 2.66, 9.6, 12, 12, 12, 11.81, 9.26, 11.36, 12, 9.34, 12, 8.78, 12, 9.44, 8.26, 9.45, 2.83, 4.35, 3.8, 2.05, 7.12, 3.92, 0.75, 2.98, 0.32, 3.82, 0, 0.21, 0, 0, 5.5, 7.03, 3.41, 0.22
2.23, 7.53, 11.16, 12, 5.01, 4.81, 6.41, 6.47, 12, 11.58, 12, 12, 12, 12, 9.57, 12, 8.09, 6.85, 12, 7.07, 6.69, 5.19, 1.68, 5.79, 6.48, 3.32, 1.9, 3.99, 0, 2.36, 0, 0.38, 0, 2.53, 3.57, 5.27, 3.83, 7.46, 0.99
0, 1.7, 4.2, 6.45, 4.83, 6.23, 4.82, 3.23, 4.92, 7.33, 8.22, 12, 12, 9.82, 7.52, 9.66, 12, 7.03, 6.97, 5.81, 9.23, 6.68, 5.82, 7.39, 3.73, 6.65, 6.85, 2.36, 4.91, 4.27, 3.05, 0, 0, 2.05, 5.64, 3.27, 6.88, 7.13, 4.89
2.27, 0.94, 0, 2.01, 7.38, 4.15, 4.38, 1.28, 2.05, 2.48, 6.97, 6.14, 12, 9.29, 5.95, 10.45, 9.4, 10.25, 6.46, 3.53, 8.23, 6.12, 4.19, 6.24, 6.67, 4.89, 8.82, 7.63, 2.57, 0.95, 1.52, 0, 2.07, 0, 5.19, 5.97, 6.47, 9.01, 9.15
3.09, 0, 0, 2.82, 5.45, 2.96, 2.39, 5.18, 1.08, 4.63, 7.08, 4.71, 8.36, 7.86, 4.72, 5.25, 6.81, 11.43, 10.79, 9, 4.49, 7.49, 3.91, 7.24, 4.22, 3.22, 4.58, 8.61, 4.04, 4.95, 5.16, 4.37, 3.49, 0, 2.35, 1.66, 7.11, 8.96, 11.06
1.11, 0, 0, 0, 1.69, 0.52, 2.04, 0.92, 0, 3.99, 2.73, 7.5, 6.31, 6.53, 5.98, 7.2, 8.93, 6.95, 7.63, 6.96, 9.72, 8.27, 8.63, 9.04, 9.36, 3.26, 5.18, 3.85, 8.2, 6.87, 2.94, 6.17, 7.51, 0.83, 3.68, 5.55, 5.08, 4.61, 7.35
3.13, 4.1, 0, 2.83, 3.5, 1.25, 0, 0, 0, 3.06, 0.89, 2.75, 7.13, 5.52, 3.25, 2.55, 4.5, 9.25, 8.68, 9.35, 11.36, 12, 6.82, 10.29, 6.85, 8.93, 3.79, 2.88, 2.86, 7.63, 4.04, 1.69, 4.09, 2.81, 0, 0.32, 1.93, 5.11, 8.51
0.28, 0, 4.34, 1.06, 4.94, 4.59, 3.83, 0, 2.82, 0.23, 0, 2.53, 5.55, 9.06, 7.9, 6.75, 7.29, 4.59, 5.27, 9.89, 12, 10.37, 10.78, 7.44, 5.32, 4.48, 4.19, 6.45, 6.66, 3.79, 5.77, 4.65, 4.37, 2.1, 0, 0, 2.66, 2.53, 3.85
0, 0, 0.5, 0, 4.2, 3.22, 5.04, 5.95, 5.92, 1.1, 3.4, 3.38, 6.69, 4.15, 4.9, 3.79, 7.74, 3.81, 2.68, 8.43, 12, 12, 12, 12, 7.16, 2.69, 1.51, 4.45, 5.23, 3.35, 2.25, 3.15, 1.41, 5.49, 4.18, 0, 3.06, 5.36, 6.75
2.57, 0, 0, 0, 2.63, 6.01, 7.73, 9.04, 9.49, 4.57, 3.23, 5.38, 2.83, 7, 2.99, 1.76, 7.08, 6.78, 3.88, 3.77, 7.27, 12, 10.85, 8.91, 6.63, 8.34, 5.35, 4.42, 7.52, 4.3, 1.67, 4.74, 1.44, 5.61, 3.89, 3.72, 1.8, 4.63, 8.18
5.24, 5.19, 0.18, 2.09, 1.9, 5.7, 4.69, 5.45, 5.53, 4.45, 6.23, 4.13, 6.62, 8.38, 8.87, 6.71, 7.68, 4.98, 7.53, 3.19, 5.6, 10.83, 12, 12, 6.24, 5.73, 4.53, 6.86, 4.95, 7.52, 6.27, 7.14, 6.31, 6.74, 7.86, 7.58, 2.19, 0.36, 7.1
6.62, 6.61, 2.03, 0, 0, 0, 5.98, 3.07, 5.51, 3.71, 6.4, 6.27, 2.8, 8.15, 5.9, 5.44, 7.74, 9.24, 6.32, 7.72, 8.27, 9.91, 9.99, 9.62, 10, 10.28, 9.09, 9.64, 9.39, 9.51, 5.3, 4.84, 6.89, 8.58, 5.67, 8.4, 4.46, 0, 5.46
3.9, 6.46, 5.71, 3.39, 2.24, 1.15, 0, 5.7, 7.41, 5.86, 3.03, 6.43, 3.56, 1.93, 8.03, 7.79, 4.49, 4.76, 5.97, 3.79, 3.86, 5.48, 5.59, 10, 9.54, 7.12, 10.75, 8.96, 9.91, 12, 6.28, 6.32, 8.8, 9.37, 7.16, 5.06, 6.12, 6.4, 5.9
6.23, 3.98, 7.15, 7.09, 3.78, 5.19, 3.43, 0.5, 5.43, 8.99, 3.21, 3.03, 1.65, 0, 2.26, 8.07, 9.28, 4.67, 7.26, 5.96, 2.53, 1.21, 4.75, 4.01, 10.73, 6.78, 6.5, 10.38, 7.44, 10.63, 12, 6.13, 9.67, 6.71, 6.2, 8.83, 4.03, 3, 2.8
8.23, 8.71, 4.99, 4.97, 3.45, 5.42, 6.72, 6.38, 6.62, 9.69, 9.48, 6.39, 5.2, 0.28, 2.77, 7.2, 5.47, 4.07, 7.36, 8.71, 2.82, 0.76, 3.15, 1.62, 4.52, 9.29, 5.37, 8.39, 11.14, 11.25, 9.25, 7.44, 9.62, 10.46, 10.03, 7.43, 4.54, 6.07, 2.13
10.38, 11.11, 10.9, 9.72, 7.18, 8.34, 7.76, 4.23, 7.77, 10.68, 12, 8.24, 8.5, 6.49, 1.66, 2.92, 6.49, 3.17, 4.45, 7.88, 9.03, 2.01, 2.54, 0, 0.1, 6.06, 4.32, 7.8, 7.3, 12, 9.42, 10.77, 11.79, 8.47, 12, 8.4, 5.36, 7.08, 2.18
8.54, 12, 12, 9.43, 6.82, 6.25, 6.64, 6.75, 7.63, 7.21, 12, 8.39, 10.9, 7.02, 7.64, 5.95, 5.8, 6.69, 4.45, 3.83, 9.52, 7.66, 2.58, 0, 1.36, 4.28, 2.86, 7.37, 8.2, 11.8, 8.79, 7.95, 11.83, 10.49, 7.63, 8.48, 4.78, 3.18, 6.72
11.14, 12, 12, 12, 7.06, 5.61, 3.35, 6.81, 4.09, 5.11, 6.66, 7.12, 11.21, 10.77, 11.47, 10.77, 4.78, 4.33, 6.95, 7.89, 4.82, 5.24, 7.89, 4.49, 0, 4.21, 1.62, 1.67, 4.87, 5.35, 9.2, 7.59, 7.06, 12, 11.39, 7.31, 4.6, 6.32, 4.73
8.97, 12, 9.13, 8.35, 6.98, 8.26, 5.07, 7.5, 4.13, 2.26, 6.08, 5.06, 10.45, 12, 8.86, 11.7, 12, 9.01, 9.67, 9.42, 8.17, 3.9, 4.35, 3.9, 0.28, 4.48, 0.63, 2.46, 0.93, 6.19, 4.17, 9.2, 5.35, 10.03, 12, 11.34, 10.31, 8.29, 9.43
6.99, 10.88, 12, 7.94, 5.37, 4.35, 7.84, 4.05, 6.56, 6.87, 3.17, 6.94, 9.79, 12, 8.41, 11.81, 8.88, 12, 7.44, 8.43, 11.14, 9.8, 3.74, 1.69, 0, 2.51, 3.84, 1.19, 3.86, 1.79, 5.13, 7.31, 4.58, 5.08, 11.62, 8.66, 12, 12, 6.94
9.38, 9.73, 9.31, 12, 10.79, 9.33, 9.99, 10.14, 4.73, 7.59, 7.9, 3.48, 5.89, 11.32, 12, 12, 9.7, 8.44, 11.05, 7.8, 6.98, 11.65, 10.9, 2.49, 2.48, 0.3, 4.49, 0.83, 3.91, 0.94, 1.56, 7.23, 4.45, 6.79, 6.06, 10.63, 12, 12, 12
8.97, 12, 8.25, 12, 11.02, 12, 12, 12, 10.23, 9.56, 10.38, 4.63, 6.06, 6.77, 11.45, 9.07, 7.34, 10.51, 7.63, 10.36, 6.59, 5.79, 10.17, 5.33, 1.67, 0.15, 3.43, 0.55, 3.11, 0.44, 0.02, 5.02, 2.57, 2.44, 7.24, 10.23, 9.26, 8.94, 8.27
10.04, 11.91, 7.97, 7.32, 7.39, 12, 10.43, 12, 10.19, 7.78, 7.04, 6.09, 6.52, 3.56, 4.73, 6.26, 6.53, 9.77, 11.8, 7.93, 9.56, 9.69, 5.73, 5.7, 6.3, 0.7, 3.41, 5.12, 0.72, 3.64, 2.56, 0, 2.45, 3.39, 1.92, 8.3, 11.48, 7.48, 10.85
7.06, 10.65, 12, 11.64, 11.76, 7.68, 7.67, 7.22, 7.8, 6.38, 7.8, 4.37, 3.23, 6.93, 7.46, 8.59, 9.14, 8.01, 12, 9.36, 10.06, 9.1, 8.51, 4.02, 3.42, 6.38, 2.83, 0.99, 2.8, 5.12, 1.02, 3.87, 3.99, 1.47, 1.08, 5.15, 5.4, 10.62, 6.68
