0.33, 0.45, 1.04, 0.18, 1.27, 0.58, 0.87, 4.17, 4.4, 6.76, 421.17, 2.77, 0.93, 0.23, 1.52, 0.83, 0.29, 0.35, 0.1, 0.04, 0.05, 0.14, 0.05, 0.52, 0.17, 1.7, 1.31, 2.02, 26.69, 133.28, 4.33, 3.85, 1.16, 0.18, 0.06, 0.23, 0.34, 0.77, 0.03, 0.16
0.77, 37.14, 0.32, 8.19, 53.12, 0.33, 3.83, 0.16, 49.71, 7.23, 9.04, 4.3, 29.77, 112.34, 4.89, 11.19, 3.46, 0.64, 7.13, 0.19, 0.76, 2.54, 3.51, 0.12, 254.81, 14.37, 16.76, 2.31, 4.81, 31.76, 1.35, 1.23, 2.64, 1.11, 9.3, 0.39, 3.37, 2.75, 6.91, 0.86
15.66, 0.99, 0.34, 0.88, 159.55, 0.74, 1.1, 1.21, 59.67, 1.82, 0.88, 6.48, 0.97, 1.28, 0.76, 4.56, 115.77, 0.87, 204.17, 0.62, 0.72, 0.67, 0.01, 0.06, 0.8, 2.08, 193.58, 4.3, 11.47, 7.5, 1.14, 1.31, 2.98, 0.12, 0.07, 7.22, 4.63, 6.17, 1.27, 7.13
0, 0.5, 0.33, 0.96, 4.1, 0.29, 4.21, 1.48, 2.71, 12.17, 3.49, 3.37, 6.35, 183.53, 27.77, 0.35, 1.38, 2.15, 1.19, 8.19, 0.04, 0.03, 0.24, 0.04, 18.31, 0.13, 0.42, 1.59, 5.88, 4.16, 13.98, 0.56, 12.7, 0.03, 2.3, 0.14, 0.51, 1.72, 0.65, 4.69
0, 1.24, 0.53, 0.63, 294.16, 2.44, 0.36, 0.8, 82.3, 0.72, 1.02, 92.75, 2.49, 5.82, 3.19, 5.55, 14.87, 5.53, 1.24, 5.98, 0.16, 0.29, 1.41, 1.9, 0, 2.67, 1.26, 10.32, 8.84, 58.13, 1.24, 3.93, 39.24, 21.06, 0.69, 0.8, 0.16, 9.06, 1.68, 0.07
0, 506.24, 2.45, 426.16, 231.26, 1.04, 0.1, 0.59, 0.5, 1.13, 1.34, 2.8, 14.97, 14.5, 1.86, 6.23, 11.31, 0.16, 7.73, 0.3, 0.4, 0.01, 0.01, 0.24, 0.11, 0.09, 0.49, 0.5, 2.23, 3.11, 1.85, 0.44, 1.41, 1.28, 0.74, 0.66, 0.31, 47.68, 4.83, 0.45
0, 0, 0, 0, 0, 294.02, 39.83, 0.02, 0.26, 0.01, 1.51, 28.35, 12.55, 15.42, 113.43, 13.69, 2.18, 0.88, 0.56, 1.72, 0.03, 0.02, 0.04, 0.16, 0.13, 0.5, 0.17, 0.06, 0.42, 11.77, 8.06, 0.7, 1.15, 0.06, 0.22, 0.18, 0.11, 0.16, 0.2, 0.16
0, 0, 0, 0, 0, 0, 568.01, 0.04, 175.27, 0.26, 0.61, 0.32, 0.69, 3.58, 0.01, 0.68, 0.19, 1.15, 0.17, 1.07, 2.47, 0.1, 0.08, 0, 0.08, 3.22, 0.19, 0.4, 0.74, 25.76, 206.76, 93.31, 14.09, 1.24, 0, 0.86, 0.24, 0.32, 0.85, 0.49
0, 0, 0, 0, 0, 0, 0, 0, 0, 106.6, 127.41, 0.01, 109.37, 0.33, 0.99, 4.74, 0.87, 0.59, 3.97, 0.64, 9.56, 0.41, 0, 0.01, 0.02, 0.06, 0.11, 1.59, 0.33, 2.99, 0.31, 104.01, 2.91, 0.06, 0.17, 0.07, 0.24, 0.62, 34.42, 0.06
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.33, 0.16, 1.68, 10.74, 2.19, 4.38, 0.43, 0.41, 0.49, 1.09, 6.24, 0.67, 0.61, 0.06, 0, 0.01, 0.03, 0.11, 0.52, 0.65, 0.33, 0.06, 6.13, 1.63, 0.01, 0.34, 1.84, 47.24, 54.53
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192.71, 11.94, 88, 1.98, 57.19, 0.88, 15.72, 0.55, 0.91, 2.87, 1.28, 96.43, 0.02, 0.35, 0.06, 0.36, 0.01, 0.01, 1.06, 0.33, 0.12, 0.33, 0.72, 0.25, 0.04, 0.02, 2.49, 0.89, 1.14, 1.4
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517.19, 0.7, 432.53, 0.77, 0.46, 0.89, 67.9, 1.32, 0.67, 0.04, 0.48, 0.03, 0.08, 0.07, 0.07, 0.58, 3.5, 0.22, 2.09, 0.51, 2.04, 0.03, 0.56, 1.2, 0, 0.54
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06, 4.23, 0.61, 0.05, 3.5, 2.85, 7.87, 230.91, 0.17, 0.13, 0.07, 0.07, 0.14, 0.28, 24.54, 2.09, 16.97, 0.03, 0.44, 0.07, 0, 2.15, 0.07, 0.02
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.97, 3.17, 93.8, 0.06, 13.53, 0.3, 241.62, 0.54, 2.76, 0.5, 0.11, 0.01, 0, 0.1, 0.05, 0.95, 588.42, 2.79, 0.82, 3.39, 1.09, 0.01, 0.06, 8.36, 0.46
0.98, 325.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04, 2.58, 3.43, 2.02, 1.25, 0.39, 0.82, 1.73, 64.5, 0.21, 0.08, 0.01, 0.05, 0.05, 1.82, 0.17, 237.4, 0.22, 3.04, 0.58, 8.31, 0.31, 0.03, 0.64, 0.36
2.2, 74.27, 0.08, 0.09, 0.02, 0.89, 2.55, 22.74, 382.75, 0, 0, 0, 0, 0, 0, 249.37, 1.9, 6.58, 10.29, 16.95, 450.5, 462.32, 1.93, 7.57, 2.76, 0.56, 0.23, 0.03, 0.19, 0.07, 0.01, 0.01, 0.21, 1.1, 0.92, 9.46, 0.23, 0.23, 0.4, 2.6
0.86, 1.78, 0.62, 5.04, 0.13, 0.13, 0, 0.03, 0.21, 1.31, 0.02, 7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06, 0.43, 3.08, 3.86, 0.7, 0.21, 0.45, 2.99, 0.35, 0.05, 0.09, 0.02, 0.05, 0.06, 0.12, 4.19, 34.14, 1.02, 0.67
1.18, 0.41, 0.81, 1.98, 0.06, 0.23, 0.15, 0.16, 0.19, 0.66, 0.29, 0.79, 10.66, 48.16, 131.83, 0, 0, 0, 0, 0, 0, 146.13, 5.4, 0.6, 413.6, 1.08, 0.46, 0.75, 0.07, 1.63, 0.44, 0.26, 0.25, 0.12, 0.04, 0.21, 0.19, 0.07, 0.82, 6.63
2.85, 0.44, 4.33, 35.61, 0.1, 1.09, 2.98, 0.16, 42.02, 227.94, 181.12, 185.12, 0.2, 1.79, 14.41, 0.09, 12, 0.43, 0.48, 1.55, 5.27, 0, 0, 0, 0, 0, 2.77, 71.49, 70.01, 332.59, 41.24, 0.01, 1.52, 2.7, 174.04, 0.61, 0.53, 11.38, 1.15, 7.01
14.56, 0.74, 0.82, 184.21, 1.21, 0.08, 391.32, 0.73, 0.34, 0.35, 3.29, 0.5, 0.16, 0.55, 0.79, 2.22, 222.47, 1.1, 1.35, 0.35, 61.42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348.57, 0.09, 355.65, 0.58, 27.12, 0.84, 0.7, 0.16, 2.98, 9.71
504.53, 7.39, 3.12, 1.1, 6.03, 0.38, 0.13, 0.45, 0.47, 20.03, 0.33, 0.67, 0.13, 0.09, 1.57, 0.79, 0.04, 0.19, 23.4, 1.12, 1.1, 0, 74.64, 113.33, 359.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 409.12, 567.74, 4.2, 26.6, 515.26, 11.51
148.11, 325.22, 8.65, 57.93, 1.65, 2.37, 0.01, 0.17, 4.19, 0.53, 170.28, 0.81, 4.63, 228.5, 4.67, 95.16, 4.9, 6.5, 210.67, 250.71, 0.32, 0.75, 1.78, 5.74, 15.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1113.43, 1885.05, 3.69, 0.96, 324.74, 2.6
0, 1547.77, 2.91, 108.66, 0.41, 1.04, 0.15, 0.12, 1.9, 2.81, 37.93, 0.46, 0, 0, 0, 0, 678.85, 1.7, 1.58, 0, 1.48, 0.46, 0.43, 0.37, 9.81, 5.14, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 1814.99, 66.81, 66.77, 941.09
0, 0, 0, 2.13, 0.21, 0.85, 1.82, 0.35, 0.4, 0.61, 1.5, 817.25, 978.61, 726.39, 0, 0, 0.8, 0, 9.47, 0.27, 241.89, 1, 0.15, 0.04, 0.73, 17.5, 329.66, 0, 0, 0, 0, 0, 0, 0, 25.09, 90.64, 662.34, 576.02, 3.38, 4.86
193.57, 1578.03, 0, 359.86, 490.24, 2.28, 7.82, 1.41, 0.22, 16.73, 0.36, 41.96, 6.48, 0.76, 5.55, 4.71, 118.8, 0.33, 586.76, 0.52, 0, 99.29, 0.68, 0.05, 0.21, 0.62, 4.86, 434.03, 66.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1800.79, 725.03
562.53, 1914.87, 858.08, 1512.28, 22.82, 0, 583.02, 75.3, 11.14, 0.64, 0.63, 1.34, 627.63, 0.47, 0.39, 0.31, 0.11, 0.59, 89.32, 38.9, 3.7, 0.56, 0.15, 0.06, 0.04, 0.14, 9.49, 0, 133.91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29.01, 211.55, 683.81, 1.47, 16.65, 1126, 1157.35, 347.71, 1942.06, 2.17, 1130.2, 0.7, 600.5, 319.11, 0.49, 0.05, 0.02, 0.37, 0.97, 2.08, 393.84, 0.49, 0.85, 0.72, 0.08, 0.54, 1.04, 0.25, 16.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
