"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:12.25", "", "", "Coal:12.55", "", "", "", "", "Uranium:8.02", "", "", "", "", "Iron:7.86", "Zinc:26.3", "", "", "", "Iron:21.7", "", ""
"", "", "", "", "Iron:108.26", "", "", "Gems:74.02", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:215.93", "", "Uranium:80.68", "", "Iron:136.95", "", "Iron:224.31", "Iron:33.51", "", "", "Iron:85.7", "", "", "Iron:27.1", "", ""
"", "", "", "", "", "Iron:64.42", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:48.23", "", "", "", "", "Iron:172.61", "", "", "", "", "Lead:56.89", "", "", "", "", "Iron:24.69", "Iron:6.63", "", ""
"", "Iron:23.95", "", "Iron:29.39", "", "Iron:128.19", "", "", "Iron:30.1", "", "Iron:21.51", "", "", "", "", "", "", "", "", "", "", "", "Iron:33.47", "Iron:26.15", "", "Iron:18.14", "", "Iron:25.7", "", "", "", "Iron:50.12", "", "", "", "", "", "", "", ""
"", "", "", "", "", "Iron:74.09", "", "", "", "Iron:14.42", "", "", "", "", "", "", "Iron:19.24", "", "", "", "", "", "", "", "Iron:27.09", "", "", "", "Iron:17.42", "", "", "", "Iron:55.61", "Iron:54.11", "Iron:13.77", "Iron:18.64", "", "", "Iron:29.92", ""
"", "", "", "", "", "Iron:157.12", "", "Iron:124.34", "Iron:32.59", "", "", "Iron:86.59", "", "", "", "Iron:29.16", "", "", "Iron:14.84", "", "Gold:49.81", "", "", "", "", "Iron:49.98", "", "Iron:19.61", "", "", "Iron:35.01", "Tin:31.93", "", "Iron:70.49", "Iron:31.6", "", "", "", "", ""
"", "", "", "", "", "", "Iron:569.42", "Iron:136.96", "", "Iron:144.91", "", "Iron:43.46", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:68.26", "Iron:32.18", "", "Iron:59.53", "", "Iron:27.89", "", "", "", "", "", "", "Iron:127.61", "Iron:19", "", ""
"", "", "", "", "", "", "", "", "", "", "Iron:60.41", "", "", "", "Copper:43.42", "", "", "", "", "Iron:82.76", "Iron:63.74", "", "", "Iron:57.92", "Iron:47.93", "", "", "Iron:19.22", "", "", "Iron:67.48", "Iron:116.29", "", "", "", "", "", "Iron:51.38", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "Iron:229.79", "Iron:98.4", "", "", "", "", "Iron:34.26", "", "", "", "Iron:56.66", "", "", "", "Iron:60.86", "", "", "", "Iron:282.26", "", "", "", "Iron:13.33", "", "Iron:17.74", "Iron:2.66", "Iron:8.4", "Iron:6.89"
"", "", "", "", "", "", "", "", "", "", "", "", "Iron:53.6|Zinc:44.98", "", "", "", "Iron:105.93", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:134.63", "Iron:44.19", "", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "Iron:12.06", "Iron:13.89", "", "Iron:69.56|Copper:44.75", "", "", "", "", "Iron:24.3", "", "", "", "Iron:25.31", "", "", "", "", "", "", "", "", "", "Iron:34.26", "", "", "", "", "", "Iron:18.14"
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:5.35", "", "Iron:50.84", "", "Iron:16.4", "", "", "", "", "", "", "Copper:44.85", "", "", "", "Iron:55.24", "", "", "", "", "Iron:48.62", "", "", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:36.39", "", "", "Iron:16.81", "Iron:13.02", "", "", "", "", "", "", "", "Iron:28.68", "Iron:21.33", "", "Iron:281.38", "", "", "Iron:37.81", "", "", "Iron:65.76", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:15.78", "", "", "", "", "Iron:31.74", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:32.19", "", ""
"", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:0.63", "", "", "", "", "", "", "", "", "", "", "", "Iron:44.78", "", "Iron:30.71", "", "", "", "", "", "Iron:36.52", "", "", "", ""
"", "Iron:42.01", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:9.74", "", "", "", "Iron:28.73", "", "Iron:14.52", "", "", "", "", "", "", "", "", "", "", "Iron:7.09"
"Iron:7.7", "", "", "", "", "Iron:24.39", "", "", "", "Iron:4.97", "", "", "", "", "", "", "", "", "", "", "", "Iron:2.15", "", "", "", "", "", "", "", "", "Obsidian:23.74", "", "", "Iron:22.33", "", "", "", "", "", ""
"", "", "Iron:26.78", "", "", "", "Iron:31.06", "", "", "", "", "", "", "Iron:0.97", "", "", "", "", "", "", "", "", "", "", "", "", "Iron:15.85", "Iron:15.04", "", "Iron:3.69", "", "Iron:21.03", "", "", "Iron:40.04", "", "Iron:55.94", "Iron:51.17", "", "Iron:12.56"
