4.45, 2.24, 0, 0.67, 0.87, 1.19, 2.52, 2.34, 0.44, 0, 0, 0.39, 0, 0, 2.66, 5.36, 2.72, 4, 4.67, 5.78, 7.08, 4.54, 6.91, 7.91, 6.77, 7.74, 7.16, 6.95, 4.51, 7.16, 4.75, 4.67, 1.72, 1.45, 2.67, 3.16, 3.02, 0.21, 0.71, 3.12, 0.92, 3.15, 1.39, 0, 0, 0, 2.65, 0.55, 3.08, 3.99, 2.34, 3.77, 3.57, 5.7, 7.28, 7.98, 6.96, 6.9, 5.85
6.12, 3.08, 3.72, 1.1, 1.05, 2.49, 0, 0, 0.01, 0, 0, 0, 2.87, 2.25, 0, 3.93, 3.55, 6.32, 5.64, 4.25, 8.18, 4.94, 3.75, 3.28, 4.91, 4.73, 3.61, 6.56, 4.1, 8.25, 4.56, 3.53, 3.95, 5.26, 0.31, 0, 0, 0.01, 0.51, 0.1, 3.91, 4.96, 4.27, 4.53, 0, 0, 0, 0.11, 0, 4.69, 6.14, 5.98, 2.58, 4.39, 8.18, 6.58, 5.79, 6.7, 6.97
3.89, 4.55, 3.87, 2.55, 0.74, 2.95, 3.48, 0, 0, 2.49, 0.13, 0, 0, 3.9, 4.39, 0.01, 2.64, 5.77, 8.02, 3.33, 2.29, 2.58, 5.19, 4.64, 2.33, 1.9, 0.53, 4.06, 3.9, 7.76, 9.49, 7.15, 2.14, 1.1, 2.69, 0, 2.25, 0, 0, 0.82, 0, 1.94, 2.24, 6.22, 6.18, 2.05, 2.99, 2.52, 0, 0.44, 4.37, 5.02, 4.59, 2.66, 3.05, 5.12, 7.53, 8.79, 9.66
1.31, 5.9, 6.41, 5.67, 2.81, 3.66, 6.12, 5.3, 2.91, 3.77, 3.8, 1.1, 0, 3.01, 3.45, 4.98, 2.99, 5.29, 5.02, 4.24, 3.26, 5.18, 3.34, 4.46, 4.81, 5.23, 2.72, 0.32, 5.59, 4.35, 7.34, 6.82, 3.83, 3.61, 3.31, 1.71, 0, 1.99, 0.62, 1.6, 1.22, 1.05, 0.5, 1.37, 5.52, 6.68, 2.9, 4.7, 1.84, 0, 1.27, 5.3, 2.09, 6.05, 6.65, 5.01, 3.24, 7.76, 10.39
0, 0, 6.33, 3.43, 2.18, 2.18, 5.4, 5.64, 4.99, 3.01, 2.07, 0.01, 0, 0.83, 5.04, 2.82, 2.48, 4.87, 6.69, 3.75, 4.68, 1.54, 3.83, 5.12, 5.52, 4.79, 2.84, 1.59, 0, 3.74, 3.35, 4.62, 7.44, 4.44, 2.19, 1.57, 0, 0, 0.33, 1.97, 3.71, 0.21, 0.68, 0, 4.52, 5.98, 4.51, 5.18, 1.81, 0, 3.01, 3.8, 2.48, 3.12, 5.35, 6.64, 2.01, 2.27, 6.02
1.78, 2.04, 0.11, 4, 4.55, 5.28, 4.22, 6.7, 3.39, 2.95, 2.2, 3.34, 1.05, 2.55, 5.25, 5.51, 3.76, 2.16, 5.71, 5, 4.13, 0.96, 3.69, 3.19, 6.38, 3.55, 1.98, 1.34, 3.49, 4.06, 1.64, 2.92, 7.56, 6.68, 4.31, 1.07, 2.3, 2.88, 2.2, 0.19, 3, 4.23, 1.07, 0.75, 3, 6.45, 8.28, 4.33, 3.45, 2.97, 3.64, 5.93, 6.6, 2.3, 1.4, 5.38, 6.87, 2.92, 4.52
0.34, 4.38, 1.82, 4.32, 2.31, 1.2, 4.05, 3.63, 2.75, 5.9, 3.26, 1.69, 0.53, 0.51, 4.86, 5.9, 3.83, 3.23, 0.77, 2.11, 6.28, 2.46, 3.27, 5.75, 2.47, 3.49, 4.89, 4.26, 5.63, 7.12, 4.59, 5.94, 6.87, 8.26, 6.73, 2.47, 0, 3.52, 2.21, 0, 3.21, 3.56, 0.72, 0, 0, 5.22, 8.65, 6.14, 1.73, 2.04, 3.7, 1.69, 3.15, 2.8, 2.31, 5.21, 8.72, 4.91, 5.52
0, 3.24, 2.35, 2.02, 3.48, 4.86, 2.08, 4.17, 3.13, 4.49, 1.57, 0, 1.11, 0, 3.99, 7.34, 4.96, 2.47, 1.42, 3.76, 3.36, 5.07, 5.4, 6.32, 2.78, 1.79, 5.22, 4.94, 3.57, 6.66, 6.92, 4, 4.99, 7.1, 8.08, 8.08, 4.16, 3.58, 2.84, 2.56, 0.46, 1.56, 1.94, 2.7, 2.97, 3.67, 8.63, 6.36, 7.36, 3.24, 4.49, 0.78, 1.75, 0, 0.04, 0.24, 2.48, 6.41, 5.54
0, 0, 0.29, 3.64, 5.58, 6.46, 6.43, 6.79, 6.1, 2.77, 3.27, 2.21, 1.49, 1.68, 4.33, 4.94, 6.61, 2.93, 2.02, 1.21, 0.03, 4.46, 3.67, 4.14, 4.67, 1.34, 4.54, 5.98, 6.25, 6.42, 5.66, 2.58, 3.81, 8.14, 5.62, 10.05, 9.61, 4.51, 2.95, 3.85, 3.84, 4.07, 4.44, 2.9, 4.91, 6.17, 7.43, 9.67, 7.43, 5.34, 5.73, 1.41, 4.03, 2.64, 3.67, 1.21, 4.21, 6.86, 4.91
2.84, 3.77, 1.9, 2.67, 2.91, 4.08, 8.11, 8.16, 4.06, 1.39, 1.18, 4.54, 4.29, 2.76, 0.73, 1.84, 3.29, 3.33, 5.01, 3.39, 4, 5.12, 5.79, 2.87, 4.55, 4.9, 1.07, 4.42, 6.95, 9.31, 9.42, 7.45, 6.24, 4.97, 7.74, 7.29, 11.73, 10.07, 8.13, 6.15, 2.3, 0.56, 1.58, 2.83, 5.44, 4.32, 6.17, 7.06, 5.46, 6.76, 6.55, 7.15, 6.18, 1.84, 0, 0, 0.71, 5.82, 4.02
