8.35, 7.62, 7.72, 5.58, 3.73, 5.58, 4.17, 2.87, 3.21, 4.64, 4.63, 5.83, 6.14, 7.08, 9.89, 9.12, 10.5, 8.53, 8.66, 8.3, 5.41, 8.26, 8.04, 5.37, 7.58, 5.32, 2.98, 3.84, 5.06, 5.04, 5.73, 5.15, 2.24, 2.66, 0.64, 0, 0, 1.78, 2.18, 3.52, 1.39, 1.07, 3.45, 1.93, 3.56, 1.31, 3.54, 3.42, 4.29, 6.57, 5.6, 3.72, 2.29, 4.92, 7.24, 9, 8.16, 5.98, 3.7
5.88, 9.44, 7.48, 7.77, 4.07, 4.83, 4.57, 4.22, 3.87, 4.33, 7.31, 8.07, 5.5, 6.57, 7.89, 10.82, 10.76, 7.72, 9.64, 10.76, 5.2, 4.11, 8.27, 10.16, 7.49, 5.41, 4.16, 4.55, 3.64, 5.52, 5.42, 6.64, 5.03, 5.04, 0.28, 0, 0.6, 1.89, 3.46, 3.05, 1.68, 3.75, 1.24, 3.61, 4.02, 2.05, 1.62, 3.03, 5.77, 7.68, 4.14, 3.46, 0.75, 2.3, 4.09, 8.57, 11.53, 8.22, 7.09
6.16, 4.76, 7.07, 4.61, 2.97, 5.27, 7.29, 6.67, 7.16, 4.05, 3.57, 9.26, 7.91, 9.66, 10.7, 9.66, 9.71, 10.3, 11.11, 12, 9.41, 3.5, 2.95, 5.66, 10.41, 5.15, 3.65, 2.72, 6.14, 2.61, 3.84, 8.15, 7.79, 7.22, 6.18, 4.02, 1.1, 3.18, 0.04, 1.5, 4.43, 0.53, 2.47, 2.96, 3.96, 4.53, 5.25, 2.13, 2.14, 8.01, 7.02, 4.86, 1.45, 1.23, 2.97, 2.29, 8.3, 9.87, 6.38
4.6, 6.66, 8.46, 9.6, 4.81, 1.85, 2.02, 3.07, 4.33, 7.94, 6.69, 8.56, 9.15, 6.49, 8.96, 7.83, 6.19, 8.36, 11.15, 12, 8.3, 7.17, 3.8, 6.57, 10.34, 10.37, 7.29, 2.68, 0.9, 5.73, 1.88, 3.13, 9.22, 6.97, 4.88, 3.33, 4.08, 1.87, 1.53, 3.32, 3.95, 0.97, 0.48, 1.09, 1.69, 4.38, 3.33, 1.73, 3.95, 3.56, 7.91, 5.25, 4.58, 3.4, 1.81, 0, 4.54, 8.54, 7.47
6.48, 7.93, 9.83, 10.16, 10.61, 5.99, 1.47, 3.58, 6.19, 8.35, 6.97, 6.25, 7, 6.05, 9.87, 7.19, 5.82, 8.73, 9.84, 9.89, 7.73, 7.58, 8.43, 8.56, 10.99, 10.37, 8.63, 5.53, 5.66, 6.31, 1.95, 3.47, 4.75, 5.49, 5.05, 2.13, 3.98, 5.25, 2.88, 1.54, 5.35, 6.1, 4.38, 1.09, 0, 0.15, 4.96, 1.51, 3.29, 2.54, 1.89, 3.56, 4.93, 2.79, 0, 0, 0.7, 3.58, 6.34
5.98, 4.54, 4.83, 6.07, 10.28, 7.54, 4.19, 2.85, 1.89, 3.91, 5.36, 8.39, 8.04, 4.9, 6.39, 8.7, 4.33, 5.3, 7.05, 6.71, 8.22, 6.03, 7.76, 7.33, 11.44, 12, 9.13, 8.61, 8.93, 5.37, 3.96, 0.25, 1.93, 6.57, 8.19, 5.9, 1.38, 3.42, 5.37, 5.92, 5.35, 3.33, 3.56, 1.65, 1.3, 0, 1.42, 1.1, 3.35, 2.66, 1.02, 2.58, 1.32, 1.13, 0.45, 0, 0, 4.14, 2.05
5.29, 5.59, 4.54, 7.43, 8.42, 9.19, 8.25, 6.53, 4.9, 5.97, 2.52, 5.84, 5.65, 4.43, 7.75, 8.02, 6.84, 8.08, 8.07, 6.77, 9.21, 6.79, 8.52, 8.1, 9.19, 9.07, 7.18, 6.68, 7.03, 7.58, 5.13, 2.75, 3.45, 1.91, 8.19, 10.28, 8.52, 2.14, 2.74, 4.7, 3.87, 5.82, 5.25, 0.84, 2.61, 1.5, 3.44, 0, 0.78, 0.7, 1.13, 3.24, 1.45, 4.14, 3.3, 3.5, 1.2, 0, 0
8.01, 4.56, 2.97, 4.85, 8.43, 9.44, 10.61, 7.78, 6.03, 2.67, 2.61, 2, 5.17, 5.59, 8.75, 6.98, 6.54, 7.96, 9.28, 5.26, 7.8, 10.32, 10.98, 9.49, 7.32, 8.79, 6.19, 7.64, 4.31, 5.7, 5.09, 3.13, 3.21, 2.18, 5.54, 8.02, 9.58, 7.67, 5.17, 5.04, 2.69, 3.96, 4.78, 3.8, 2.9, 3.18, 4.6, 5.28, 0, 0, 0.9, 0, 0, 4.7, 5.43, 4.11, 4.65, 4.14, 1.31
7.07, 4.45, 4.73, 7.06, 5.73, 8.77, 9.42, 8.32, 9.76, 6.2, 1.33, 0.57, 0.49, 2.1, 7.76, 10.66, 10.38, 9.54, 9.64, 9.84, 9.65, 7.42, 10.61, 12, 7.27, 7.68, 8.73, 4.68, 3.31, 5.49, 7.9, 2.91, 0.82, 0.29, 4.06, 3.99, 7.9, 6.17, 4.04, 6.61, 5.25, 4.15, 6.96, 4.21, 5.39, 5.08, 3.75, 7.27, 7.08, 4.22, 3.06, 2.4, 0.55, 4.03, 7.59, 3.89, 5.78, 2.29, 4.41
8.22, 9.34, 4.51, 6.29, 8.01, 6.97, 7.61, 11.15, 9.57, 7.07, 2.33, 2.65, 2.69, 0.13, 3.04, 9.08, 9.14, 10.31, 12, 12, 9.45, 7.5, 8.73, 12, 11.78, 6.65, 5.6, 4.54, 7.09, 6.6, 8.59, 6.05, 5.63, 2.36, 0, 1.03, 7.07, 4.42, 1.88, 4.77, 2.84, 6.95, 8.11, 7.42, 6.12, 6.28, 5.05, 6.69, 4.12, 3.58, 2.85, 0.63, 0.89, 4.04, 3.47, 2.59, 5.12, 4.58, 6.51
