8.98, 10.81, 7.95, 9.29, 8.92, 7.65, 5.07, 5.63, 4.35, 4.72, 2.89, 2.96, 0.82, 1.05, 0, 2.88, 1.53, 0.03, 0, 1.84, 1.28, 0, 1.41, 0, 0, 2.8, 2.64, 0.83, 2.96, 3.19, 2.55, 4.97, 5.94, 3.92, 6.47, 4.12, 2.08, 4.32, 6.59, 5.35, 5.89, 8.5, 7.42, 5.47, 3.13, 1.3, 4.14, 5.68, 6.43, 6.52, 6.45, 5, 6.79, 9.53, 7.81, 6.18, 5.25, 3.03, 1.17
9.18, 9.12, 10.95, 10.1, 7.35, 10.03, 5.52, 5.44, 2.88, 2.34, 1.19, 2.7, 0.38, 0.34, 2.91, 4.8, 4.64, 0, 0, 0, 3.66, 4.02, 3.62, 2.7, 0, 3.65, 1.44, 1.99, 0, 5.05, 0.81, 0.89, 4.8, 6.25, 5.36, 7.06, 6.65, 6.85, 4.79, 6.93, 3.49, 4.44, 5.42, 5.41, 7.19, 1.89, 1.27, 2.86, 3.89, 8.53, 7.51, 4.33, 5.71, 8.3, 10.92, 6.99, 7.8, 6.67, 4.96
11.26, 7.31, 10.15, 9.24, 6.08, 10.71, 9.48, 7.77, 3.62, 1, 0, 0, 0, 1.28, 1.52, 3.9, 7.15, 4.21, 1.05, 2.41, 2.4, 2.66, 3.39, 4.05, 0.98, 0.21, 1.77, 4.39, 2.98, 4.87, 5.35, 3.28, 5.21, 2.79, 4.14, 4.32, 6.15, 8.62, 7.95, 7.52, 5.78, 4.55, 6.18, 3.5, 7.27, 4.1, 4.28, 5.15, 3.12, 7.34, 9.79, 5.51, 5.16, 5.34, 9.69, 7.14, 6.31, 4.4, 2.82
10.48, 11.49, 8.2, 9.41, 8.41, 6.69, 9.97, 10.4, 6.5, 1.56, 1.14, 0, 0.58, 3, 0.8, 4.31, 7.15, 8.64, 4.93, 4.36, 5.89, 2.25, 4.58, 4.29, 3.53, 3.22, 1.88, 5.2, 2.62, 4.81, 6.65, 7.16, 8.19, 4.84, 3.37, 6.2, 7.82, 10.17, 11.32, 10.73, 8.25, 6.06, 3.3, 3.36, 5.04, 7.15, 4.35, 6.5, 6.8, 4.07, 5.48, 5.36, 3.31, 6.23, 5.72, 9.01, 6.98, 3.15, 4.59
11.85, 12, 11.24, 11.27, 11.37, 10.05, 7.03, 9.26, 8.95, 8.13, 2.14, 0, 0, 0.29, 0.71, 0, 1.73, 8.46, 4.84, 6.77, 5.99, 2.6, 4.48, 2.75, 3.39, 4.88, 1.97, 2.26, 5.49, 5.52, 8.64, 7.06, 8.13, 9.52, 7.66, 8, 9.31, 11.7, 10.18, 11.86, 9.09, 6.9, 3.04, 5.03, 6.65, 6.98, 5.56, 6.92, 7.27, 5.76, 3.4, 6.37, 7.87, 8.4, 8.48, 7.91, 9.47, 7.42, 2.95
9.21, 8.75, 11.05, 10.39, 12, 12, 8.65, 8.38, 7.31, 8.87, 6.1, 1.57, 2.7, 3.16, 3.31, 3.71, 0.37, 2.87, 8.13, 8.99, 10.16, 4.43, 6.51, 1.65, 2.1, 1.74, 4.76, 1.28, 4.63, 6.84, 7.55, 5.85, 4.35, 6.29, 9.88, 6.87, 7.92, 9.62, 10.49, 10.09, 9.45, 9.7, 7.21, 4.34, 3.65, 4.79, 3.12, 5.09, 8.19, 8.19, 4.52, 1.81, 2.5, 6.63, 9.47, 9.71, 6.72, 6.2, 6.02
8.29, 10.99, 10.72, 12, 12, 12, 10.05, 8.47, 6.76, 7.78, 8.41, 7.2, 1.44, 0.97, 0.83, 4.43, 1.76, 2.78, 7.13, 8.03, 7.84, 6.14, 6.44, 2.43, 2.16, 0.11, 0.12, 4.38, 4.25, 7.93, 6.36, 6.45, 3.65, 5.34, 4.38, 7.25, 6.02, 6.74, 11.29, 12, 7.75, 6.9, 7.34, 8.14, 5.57, 5.56, 3.95, 1.79, 7.78, 10.07, 6.53, 6.28, 6.46, 3.43, 9.29, 10.82, 9.24, 9.6, 5.89
10.21, 12, 9.81, 9.08, 9.05, 8.55, 7.75, 6.45, 10.1, 8.9, 9.57, 8.54, 4.55, 1.33, 0, 4.03, 1.81, 4.15, 1.88, 3.68, 6.52, 4.37, 6.2, 6.97, 3.14, 0, 2.41, 0.7, 2.76, 7.03, 9.81, 7.77, 3.41, 6.76, 5.08, 2.67, 6.66, 6.34, 9.43, 11.81, 9.33, 6.07, 5.66, 9.19, 7.54, 8.3, 3.76, 4.87, 4.66, 5.14, 4.25, 6.88, 4.11, 1.91, 7.71, 10.95, 9.49, 11.31, 6.55
12, 12, 8.84, 6.4, 8.28, 10.26, 9.58, 10.22, 6.56, 7.79, 8.4, 11.22, 10.24, 4.27, 4.14, 0.11, 0, 3.63, 2.47, 5.16, 3.93, 2.62, 4.54, 7.71, 6.86, 3.06, 1.98, 4.67, 5.67, 6.71, 10.06, 10.94, 10.35, 9.51, 7.88, 7.99, 4.77, 8.57, 10.98, 9.02, 8.07, 4.94, 5.8, 4.77, 8.24, 10.6, 6.17, 5.71, 6.51, 4.32, 5.4, 5.14, 5.64, 5.2, 2.74, 10.04, 8.59, 12, 10
12, 12, 11.5, 11.2, 9.14, 6.33, 9.76, 9.9, 6.07, 9.79, 9.22, 7.75, 8.46, 8.13, 6.53, 6.42, 4.78, 4.91, 1.71, 0.67, 1.21, 1.15, 1.32, 4.11, 6, 6.93, 5.96, 6.87, 5.39, 5.97, 8.66, 9.61, 9.6, 7.66, 6.76, 7.4, 7.41, 9.64, 7.25, 6.34, 5.27, 6.88, 4.33, 3.03, 5.99, 10.74, 7.13, 4.96, 7.59, 3.44, 3.49, 3.9, 7.2, 4.36, 3.64, 6.76, 6.86, 8.34, 8.19
12, 9.52, 12, 9.72, 9.09, 8.35, 6.6, 6.06, 8.04, 7.48, 10.9, 9.49, 9.3, 6.12, 4.1, 3.01, 6.91, 3.6, 2.51, 2.01, 1.79, 3.66, 1.6, 0, 0.84, 3.41, 7.37, 8.57, 5.89, 7.04, 5.14, 9.54, 7.21, 6.71, 9.18, 7.05, 7.8, 8.98, 6.62, 6.33, 5.22, 6.25, 6.79, 4.27, 3, 7.42, 10.6, 7.59, 7.71, 5.27, 3.59, 1.94, 4.38, 7.24, 6.22, 6.09, 8.3, 9.5, 8.24
12, 9.59, 9.01, 12, 7.48, 6.63, 4.45, 2.85, 5.94, 9.28, 8.18, 10.99, 7.06, 7.98, 7.41, 4.99, 2.31, 5.23, 2.63, 0.02, 0, 3.94, 2.53, 0, 0.2, 3.15, 2.39, 3.33, 6.37, 5.15, 4.99, 7.51, 5.38, 5.62, 7.1, 10.48, 9.03, 7.21, 8.47, 7.52, 4.68, 7.05, 9.26, 6.82, 5.11, 6.29, 5.45, 9.76, 7.24, 7.15, 3.29, 4.36, 3.83, 5.37, 4.26, 6.07, 4.48, 9.12, 8.94
