0.44, 0.49, 0.41, 0.35, 0.44, 0.19, 0.11, 0.05, 0, 0, 0, 0.16, 0.11, 0.32, 0.36, 0.16, 0.09, 0.3, 0.29, 0.04, 0, 0.16, 0, 0.01, 0.04, 0.17, 0.05, 0, 0, 0.2, 0, 0, 0, 0, 0, 0.06, 0, 0, 0.17
0.31, 0.6, 0.54, 0.31, 0.26, 0.2, 0.2, 0, 0.12, 0, 0.32, 0, 0.35, 0.06, 0.07, 0, 0.14, 0.44, 0.23, 0.1, 0.15, 0, 0, 0, 0.29, 0.16, 0.35, 0.31, 0.11, 0, 0, 0.11, 0.03, 0.34, 0.39, 0.54, 0.32, 0.3, 0.28
0.1, 0.18, 0.14, 0.48, 0.47, 0.17, 0.55, 0.45, 0.39, 0.3, 0.28, 0, 0.01, 0.22, 0, 0.33, 0.16, 0.04, 0.06, 0.27, 0.08, 0.15, 0, 0.26, 0.3, 0.39, 0.58, 0.24, 0.22, 0.33, 0.41, 0.4, 0.48, 0.47, 0.73, 0.81, 0.87, 0.47, 0.32
0.23, 0, 0, 0, 0.44, 0, 0.54, 0.2, 0.35, 0.16, 0, 0.06, 0.17, 0.16, 0.13, 0.02, 0.03, 0.14, 0.1, 0.19, 0, 0.37, 0, 0.07, 0.42, 0.29, 0.61, 0.38, 0.3, 0.1, 0.26, 0.11, 0.53, 0.52, 0.71, 0.94, 0.87, 0.81, 0.74
0.26, 0.12, 0.31, 0.07, 0.17, 0.15, 0.29, 0.13, 0.13, 0.39, 0.27, 0.03, 0.36, 0.26, 0.46, 0.08, 0.29, 0, 0.27, 0, 0, 0.12, 0.06, 0, 0.02, 0.13, 0.46, 0.37, 0.5, 0.32, 0.13, 0.13, 0.36, 0.34, 0.62, 0.4, 0.4, 0.79, 0.35
0.3, 0.37, 0.57, 0.15, 0.09, 0.15, 0.32, 0, 0.4, 0.47, 0.27, 0.47, 0.28, 0.46, 0.54, 0.55, 0.63, 0.14, 0.07, 0, 0, 0.22, 0, 0.09, 0, 0.32, 0.18, 0.16, 0.06, 0.26, 0.08, 0, 0.27, 0.09, 0.03, 0.01, 0.34, 0.42, 0.12
0.57, 0.69, 0.45, 0.44, 0.34, 0.59, 0.18, 0.01, 0.46, 0.28, 0.54, 0.6, 0.57, 0.74, 0.86, 0.48, 0.75, 0.66, 0.55, 0.29, 0.14, 0, 0, 0, 0.08, 0, 0, 0.32, 0, 0.25, 0, 0.07, 0, 0.25, 0.07, 0.28, 0.32, 0.44, 0.11
0.32, 0.27, 0.36, 0.53, 0.68, 0.52, 0.75, 0.72, 0.52, 0.74, 0.66, 0.39, 0.7, 0.86, 0.67, 0.79, 0.89, 0.65, 0.57, 0.8, 0.74, 0.31, 0.4, 0.51, 0.61, 0.22, 0.43, 0.42, 0.21, 0.52, 0, 0.01, 0.3, 0.46, 0.22, 0.41, 0.13, 0.32, 0.34
0.25, 0.28, 0.42, 0.58, 0.44, 0.29, 0.64, 0.73, 0.75, 0.76, 0.5, 0.73, 0.67, 0.7, 0.7, 0.76, 1, 0.81, 0.72, 0.89, 1, 0.9, 0.64, 0.86, 0.75, 0.71, 0.81, 0.71, 0.42, 0.37, 0.08, 0.09, 0, 0, 0.13, 0.06, 0.19, 0, 0.34
0.23, 0.54, 0.4, 0.34, 0.49, 0.16, 0.68, 0.5, 0.7, 0.7, 0.38, 0.77, 0.52, 0.79, 0.56, 0.52, 0.72, 0.83, 0.86, 1, 1, 0.97, 1, 0.88, 0.85, 0.64, 0.9, 0.83, 0.48, 0.75, 0.57, 0.18, 0.11, 0.08, 0, 0, 0, 0, 0.02
0, 0.4, 0, 0.35, 0.16, 0.3, 0.27, 0.4, 0.16, 0.58, 0.5, 0.62, 0.26, 0.74, 0.46, 0.79, 0.71, 0.52, 0.99, 0.93, 0.8, 0.67, 0.76, 0.98, 1, 1, 1, 1, 0.56, 0.51, 0.62, 0.55, 0.25, 0.48, 0.45, 0.55, 0.57, 0.5, 0.42
0.06, 0.03, 0, 0.06, 0.09, 0.32, 0.52, 0.5, 0.3, 0.46, 0.18, 0.31, 0, 0.34, 0.14, 0.56, 0.57, 0.51, 0.63, 0.76, 0.96, 0.6, 0.97, 0.6, 0.58, 0.9, 0.92, 1, 0.81, 0.78, 0.77, 0.64, 0.7, 0.64, 0.45, 0.33, 0.61, 0.47, 0.27
0.12, 0, 0, 0, 0, 0, 0.08, 0.01, 0.36, 0.03, 0.45, 0.51, 0.59, 0.34, 0.22, 0.62, 0.32, 0.43, 0.6, 0.38, 0.72, 0.5, 0.95, 0.81, 0.61, 0.63, 0.49, 0.93, 0.51, 0.57, 0.65, 0.87, 0.72, 0.69, 0.74, 0.39, 0.61, 0.27, 0.21
0, 0.23, 0.25, 0.28, 0.3, 0.31, 0.22, 0.03, 0.22, 0.34, 0.6, 0.33, 0.25, 0.34, 0.29, 0.22, 0.28, 0.26, 0.39, 0.12, 0.59, 0.5, 0.97, 0.98, 0.61, 0.47, 0.4, 0.8, 0.62, 0.83, 0.62, 0.55, 0.8, 0.87, 0.8, 0.45, 0.37, 0.24, 0.54
0.17, 0.44, 0.37, 0.64, 0.73, 0.63, 0.24, 0.34, 0.32, 0.04, 0.24, 0.17, 0.48, 0.34, 0.38, 0.4, 0.47, 0.3, 0.68, 0.29, 0.46, 0.47, 0.42, 0.37, 0.48, 0.26, 0.48, 0.35, 0.69, 0.55, 0.65, 0.81, 0.86, 0.61, 0.79, 0.85, 0.6, 0.84, 0.69
0.17, 0.07, 0, 0.36, 0.58, 0.48, 0.4, 0.3, 0.34, 0.26, 0.51, 0.12, 0.1, 0.43, 0.25, 0.13, 0.18, 0.08, 0.14, 0.12, 0.38, 0.29, 0.23, 0.32, 0.24, 0.55, 0.21, 0.25, 0.62, 0.77, 0.93, 0.67, 0.94, 0.89, 0.67, 0.9, 0.81, 0.7, 0.72
