2.54, 3.37, 2.51, 3.38, 3.82, 3.79, 4.27, 3.37, 2.52, 2.43, 2.9, 2.08, 1.81, 1.16, 1.3, 2.24, 2.48, 2.54, 1.89, 2.02, 2.56, 2.46, 2.84, 3.19, 3.7, 2.94, 2.02, 1.24, 1.46, 2.06, 2.77, 1.96, 1.06, 1.18, 0.38, 0, 0, 0.95, 1.49
3.23, 3.69, 2.67, 1.97, 2.6, 2.82, 3.03, 4.5, 2.56, 3.33, 2.1, 1.61, 1.5, 0.83, 0.88, 1.59, 2.2, 3.34, 1.77, 1.12, 1.82, 2.02, 3.33, 2.86, 3.01, 2.46, 2.21, 2.45, 1.39, 1.65, 2.42, 2.19, 2, 1.8, 0.49, 0.81, 0.58, 0.76, 0.33
2.57, 3.1, 2.71, 2.91, 3.39, 3.21, 2.47, 4.15, 3.21, 3.91, 3.94, 2.01, 1.83, 0.84, 0.02, 1.69, 1.45, 3.32, 2.22, 0.83, 2.03, 1.28, 2.69, 3.14, 2.33, 3.18, 2.89, 1.88, 1.48, 0.68, 1.86, 2.85, 2.47, 1.54, 2.13, 1.69, 1.31, 0.42, 1.39
2.76, 3.46, 3.14, 2.31, 2.54, 3.99, 2.71, 3.49, 3.51, 2.94, 4.6, 3.16, 2.94, 2.51, 1.39, 1.56, 0.81, 1.63, 2.32, 2.69, 2.03, 1.21, 1.56, 3.27, 2.7, 3.69, 2.6, 1.64, 2.07, 1.75, 0.48, 0.82, 2.5, 2.05, 1.43, 1.72, 1.92, 1.44, 1.33
3.53, 2.31, 2.81, 3.59, 3.59, 3.75, 2.59, 2.88, 2.3, 2.47, 2.67, 2.71, 2.03, 3.33, 2.48, 2.1, 1.45, 0.84, 2.44, 2.97, 2.09, 2.7, 1.73, 2.63, 3.47, 4.11, 3.74, 3.34, 2.7, 2.43, 1.96, 0.96, 0.6, 2.51, 1.96, 1.52, 2.44, 2.62, 1.48
3.61, 3.66, 2.32, 2.46, 2.77, 3.8, 3.68, 3.52, 1.94, 2.81, 3.06, 3, 1.75, 1.5, 1.55, 1.94, 2.55, 1.93, 2.57, 2.78, 3.35, 3.02, 2.69, 2.04, 2.07, 3, 4.04, 3.24, 2.75, 3.56, 2.31, 1.07, 1.84, 1.11, 2.77, 1.98, 2.35, 2.05, 1.42
3.07, 3.26, 4.06, 3.47, 3.38, 2.74, 4.34, 4.12, 2.23, 2.61, 2.1, 3.61, 3.72, 1.79, 0.91, 1.45, 1.37, 2.6, 1.83, 1.69, 1.65, 2.18, 3.59, 2.17, 2.59, 3.03, 3.86, 3.99, 3.02, 3.89, 2.98, 1.27, 1.82, 1.15, 0.87, 2.25, 2.77, 2.95, 2.57
2.24, 3.67, 3.47, 4.14, 3.19, 3.72, 3.79, 4.56, 3.27, 2.29, 2.77, 3.7, 3.79, 2.47, 1.73, 2.06, 2.34, 3.08, 3.09, 1.86, 2.67, 1.31, 2.49, 2.7, 2, 2.53, 2.7, 4.01, 3.98, 3.85, 3.8, 2.71, 2.69, 2.85, 1.5, 2.34, 2.57, 2.85, 3.45
3.12, 2.71, 3.35, 2.95, 3.23, 3.95, 3.9, 4.89, 3.83, 3.93, 3.04, 3.9, 3.5, 2.5, 1.62, 1.63, 2.21, 2.46, 3.72, 3.69, 3, 2.25, 2.02, 1.85, 3.04, 3.05, 2.33, 3.76, 3.3, 4.32, 3.76, 3.71, 3.47, 3.7, 2.28, 2.82, 3.34, 3.67, 3.75
3.13, 3.46, 2.51, 2.86, 2.72, 4.09, 3.82, 3.64, 3.9, 4.44, 3.34, 2.84, 3.94, 4.09, 2.55, 1.74, 1.27, 1.33, 1.79, 4.01, 4.43, 4.15, 2.46, 1.98, 2.39, 2.47, 2.04, 3.65, 3.43, 3.49, 3.72, 3.47, 4.07, 2.86, 2.7, 2.89, 3.33, 3.25, 4.14
