29.1505, 17.439, 8.018, 6.0095, 3.108, 2.329, 0.497, 0.4845, 5.343, 1.572, 0.1885, 0.076, 0.0245, 0.048, 0.037, 0.029, 1.4695, 4.916, 3.0225, 15.4935, 7.0905, 1.153, 1.311, 2.8205, 35.384, 41.073, 63.0245, 66.794, 64.7625, 89.333, 52.727, 17.542, 12.065, 22.0015, 4.8575, 8.583, 27.7105, 7.6455, 12.179, 6.8935
5.481, 0, 18.676, 26.263, 14.958, 2.4005, 23.976, 1.224, 0.0895, 9.285, 0.21, 0.8685, 0.3335, 0.0695, 0.02, 0.029, 0.137, 0.2635, 0.4225, 6.8575, 0.5365, 3.631, 7.835, 3.8495, 13.6895, 23.671, 0, 16.725, 0, 28.883, 61.819, 42.2785, 30.213, 18.707, 7.9495, 16.08, 11.673, 3.5895, 7.0675, 6.7475
17.141, 14.0775, 9.671, 11.1505, 14.1595, 6.527, 3.5225, 4.391, 2.872, 3.5585, 0.233, 0.119, 0.414, 1.5615, 0.409, 0.046, 0.102, 0.0075, 0.0535, 1.4415, 30.532, 2.3935, 34.4005, 37.373, 5.987, 23.954, 0, 47.447, 36.34, 0, 0, 99.585, 84.861, 46.799, 5.2865, 0.4405, 7.625, 0.264, 0.6815, 0.3325
13.703, 56.0135, 4.4775, 4.6815, 3.237, 10.1415, 3.0715, 2.2005, 13.146, 0.329, 2.7565, 0.014, 0.7065, 0.5535, 24.6485, 0.8785, 0.041, 0.2495, 0.0005, 1.197, 5.523, 3.2725, 4.2045, 3.186, 10.5495, 26.6505, 11.661, 19.295, 18.1105, 51.147, 51.7525, 92.0845, 94.3655, 37.112, 4.497, 5.3275, 2.24, 6.8735, 0.727, 0.301
5.838, 36.3255, 7.086, 1.687, 3.0845, 4.4525, 21.558, 2.9855, 9.4745, 0.9285, 0.0945, 0.0005, 0.009, 0.7335, 0.4405, 8.4665, 0.946, 0.0185, 0.1335, 0.0365, 0.013, 3.0315, 18.997, 4.5535, 30.8555, 14.461, 17.86, 8.395, 16.541, 0, 23.687, 44.5625, 0, 59.111, 7.9775, 9.2155, 0.5405, 30.5405, 4.8705, 4.206
1.3415, 7.102, 6.0695, 2.3295, 2.055, 1.6875, 0.9815, 1.069, 0.615, 0.834, 2.2215, 0.434, 0.1865, 2.799, 2.205, 0.307, 1.335, 0.0625, 1.9065, 0.042, 0.0795, 0.704, 0.881, 0.4745, 0, 14.841, 19.6955, 0, 33.7075, 54.04, 17.954, 85.793, 105.9085, 48.8405, 3.2705, 2.3835, 12.357, 7.771, 1.3255, 0.705
17.026, 21.9295, 1.3985, 7.5975, 14.5915, 40.045, 25.428, 2.2885, 9.0195, 5.3885, 0.2395, 0.2945, 0.2675, 0.0965, 0.291, 23.303, 3.1405, 11.566, 0.874, 0.5565, 0.0965, 1.0565, 0.2625, 0.2225, 0.124, 6.048, 6.037, 1.031, 5.097, 13.0095, 20.0455, 27.553, 79.07, 71.3355, 0, 0.9965, 35.043, 18.821, 7.1205, 0.692
33.673, 11.278, 17.12, 10.381, 1.277, 40.5635, 0, 25.939, 4.248, 30.5475, 0.3835, 0.002, 0.132, 0.067, 1.1165, 9.6745, 19.6905, 7.33, 2.521, 0.0495, 0.7605, 0.072, 0.0505, 1.3365, 0.516, 0.8165, 0.728, 3.9975, 2.243, 12.937, 17.837, 0.7965, 74.698, 41.664, 48.5175, 124.4165, 33.622, 35.4645, 19.7655, 15.9225
27.5395, 9.793, 25.1675, 1.3645, 0.374, 0, 0, 0, 0, 33.1015, 8.094, 14.5015, 1.0485, 5.472, 0, 27.1775, 1.5575, 13.649, 20.4535, 0.5985, 0.9025, 3.1595, 0.017, 0.1375, 0.08, 0.659, 6.58, 5.3, 0, 0, 0, 38.23, 35.057, 15.4085, 38.6165, 46.9295, 23.316, 128.5855, 2.0535, 15.5835
0, 0, 2.835, 0, 11.9295, 0, 0, 0, 0, 0, 0, 0, 0, 18.516, 0, 0, 0, 8.887, 0, 0, 38.092, 25.028, 3.331, 0.1605, 0.455, 0.702, 2.025, 3.842, 8.2935, 0, 1.2595, 14.9185, 0, 17.717, -12.6796, 14.6385, 47.391, 31.709, 39.361, 2.7675
