"Swamp:85|Ocean:15", "Swamp:90|Ocean:10", "Forest:56|Swamp:33|Ocean:11", "Plains:15|Forest:75|Swamp:10", "Plains:70|Forest:30", "Forest:85|Swamp:15", "Plains:60|Forest:40", "Plains:45|Forest:45|Monsoon Forest:10", "Plains:15|Forest:85", "Plains:90|Savannah:6|Ocean:4", "Desert:30|Plains:70", "Desert:4|Plains:51|Savannah:34|Ocean:11", "Desert:91|Hot Desert:5|Ocean:4", "Desert:55|Hot Desert:42|Ocean:3", "Desert:5|Hot Desert:95", "Hot Desert:100", "Hot Desert:10|Savannah:90", "Plains:20|Savannah:75|Monsoon Forest:5", "Plains:65|Savannah:35", "Savannah:80|Monsoon Forest:20", "Plains:5|Forest:60|Monsoon Forest:35", "Plains:35|Forest:65", "Plains:30|Forest:70", "Forest:65|Swamp:35", "Forest:20|Swamp:80", "Swamp:100", "Swamp:100", "Forest:15|Swamp:85", "Swamp:100", "Forest:5|Swamp:95", "Forest:25|Swamp:75", "Plains:10|Forest:65|Swamp:25", "Plains:35|Forest:65", "Plains:25|Forest:75", "Plains:75|Forest:25", "Plains:50|Forest:50", "Forest:55|Swamp:45", "Plains:5|Forest:60|Swamp:35", "Boreal:30|Artic Marsh:5|Plains:5|Forest:20|Swamp:40", "Artic Marsh:5|Forest:50|Swamp:45"
"Forest:5|Swamp:87|Ocean:8", "Swamp:100", "Forest:20|Swamp:75|Ocean:5", "Forest:65|Swamp:35", "Plains:40|Forest:60", "Plains:40|Forest:60", "Plains:50|Forest:50", "Plains:95|Forest:5", "Desert:5|Plains:95", "Plains:99|Ocean:1", "Desert:14|Plains:85|Ocean:1", "Desert:10|Plains:80|Hot Desert:5|Ocean:5", "Desert:10|Plains:50|Hot Desert:20|Savannah:20", "Plains:13|Hot Desert:10|Savannah:75|Ocean:2", "Desert:75|Hot Desert:25", "Hot Desert:35|Savannah:65", "Plains:10|Hot Desert:35|Savannah:55", "Hot Desert:5|Savannah:95", "Plains:20|Savannah:80", "Forest:5|Savannah:20|Monsoon Forest:75", "Plains:75|Forest:5|Savannah:20", "Plains:15|Forest:85", "Forest:85|Swamp:15", "Forest:55|Swamp:45", "Forest:5|Swamp:80|Rainforest:15", "Forest:5|Swamp:95", "Swamp:100", "Forest:55|Swamp:45", "Swamp:100", "Forest:15|Swamp:85", "Forest:5|Swamp:95", "Plains:5|Forest:45|Swamp:50", "Forest:45|Swamp:55", "Plains:45|Forest:55", "Plains:95|Forest:5", "Plains:35|Forest:65", "Plains:45|Forest:55", "Plains:20|Forest:80", "Forest:45|Swamp:55", "Forest:90|Swamp:10"
"Swamp:93|Ocean:7", "Forest:10|Swamp:86|Ocean:4", "Plains:10|Forest:80|Swamp:5|Ocean:5", "Plains:5|Forest:75|Swamp:20", "Forest:60|Swamp:40", "Plains:5|Forest:60|Swamp:35", "Plains:15|Forest:80|Swamp:5", "Plains:100", "Plains:30|Forest:70", "Plains:90|Forest:10", "Plains:60|Forest:40", "Plains:97|Ocean:3", "Plains:5|Savannah:85|Monsoon Forest:7|Ocean:3", "Plains:15|Savannah:30|Monsoon Forest:52|Ocean:3", "Hot Desert:10|Savannah:90", "Hot Desert:100", "Hot Desert:30|Savannah:70", "Desert:5|Hot Desert:95", "Hot Desert:100", "Desert:10|Plains:40|Savannah:50", "Plains:15|Forest:40|Savannah:15|Monsoon Forest:30", "Plains:10|Forest:30|Savannah:5|Monsoon Forest:55", "Plains:15|Forest:85", "Plains:15|Forest:65|Savannah:5|Monsoon Forest:15", "Forest:20|Swamp:65|Monsoon Forest:5|Rainforest:10", "Forest:20|Swamp:80", "Swamp:100", "Forest:5|Swamp:95", "Forest:45|Swamp:55", "Forest:25|Swamp:75", "Swamp:100", "Swamp:100", "Plains:5|Forest:55|Swamp:40", "Plains:15|Forest:80|Swamp:5", "Desert:10|Plains:90", "Desert:10|Plains:90", "Desert:5|Plains:90|Forest:5", "Plains:100", "Plains:100", "Desert:10|Plains:90"
"Swamp:100", "Forest:5|Swamp:95", "Forest:15|Swamp:85", "Plains:5|Forest:85|Swamp:10", "Plains:10|Forest:90", "Forest:90|Swamp:10", "Plains:45|Forest:55", "Plains:35|Forest:65", "Plains:95|Forest:5", "Plains:100", "Desert:5|Plains:70|Hot Desert:10|Savannah:15", "Desert:75|Plains:25", "Plains:20|Forest:5|Savannah:65|Monsoon Forest:10", "Hot Desert:5|Savannah:95", "Monsoon Forest:80|Rainforest:20", "Savannah:100", "Hot Desert:80|Savannah:20", "Hot Desert:90|Savannah:10", "Desert:10|Hot Desert:90", "Desert:5|Plains:10|Hot Desert:15|Savannah:70", "Plains:5|Forest:14|Savannah:10|Monsoon Forest:70|Ocean:1", "Forest:40|Savannah:10|Monsoon Forest:43|Rainforest:5|Ocean:2", "Plains:5|Forest:54|Swamp:20|Monsoon Forest:10|Rainforest:10|Ocean:1", "Plains:40|Forest:59|Ocean:1", "Forest:35|Swamp:35|Monsoon Forest:10|Rainforest:20", "Forest:5|Swamp:90|Rainforest:5", "Forest:25|Swamp:75", "Forest:10|Swamp:90", "Forest:30|Swamp:70", "Swamp:100", "Forest:50|Swamp:50", "Forest:20|Swamp:80", "Forest:50|Swamp:50", "Plains:10|Forest:75|Swamp:15", "Desert:5|Plains:85|Forest:10", "Plains:100", "Plains:70|Forest:30", "Desert:5|Plains:95", "Plains:100", "Plains:95|Forest:5"
"Forest:10|Swamp:90", "Swamp:100", "Forest:5|Swamp:95", "Plains:15|Forest:85", "Plains:20|Forest:80", "Forest:85|Swamp:15", "Plains:50|Forest:50", "Plains:85|Forest:15", "Plains:75|Forest:25", "Plains:100", "Desert:80|Plains:20", "Desert:97|Ocean:3", "Desert:78|Plains:10|Hot Desert:4|Ocean:8", "Desert:15|Plains:11|Hot Desert:20|Savannah:46|Ocean:8", "Savannah:75|Monsoon Forest:20|Ocean:5", "Savannah:15|Monsoon Forest:85", "Savannah:100", "Hot Desert:100", "Hot Desert:100", "Desert:15|Hot Desert:85", "Desert:15|Hot Desert:84|Ocean:1", "Plains:29|Forest:5|Savannah:50|Monsoon Forest:15|Ocean:1", "Savannah:15|Monsoon Forest:84|Ocean:1", "Plains:70|Forest:15|Savannah:5|Monsoon Forest:7|Ocean:3", "Plains:5|Forest:70|Swamp:23|Ocean:2", "Forest:8|Swamp:15|Monsoon Forest:35|Rainforest:40|Ocean:2", "Forest:5|Swamp:95", "Forest:5|Swamp:95", "Forest:25|Swamp:75", "Forest:10|Swamp:90", "Plains:5|Forest:75|Swamp:20", "Swamp:100", "Swamp:100", "Forest:80|Swamp:20", "Plains:65|Forest:35", "Desert:10|Plains:85|Forest:5", "Desert:60|Plains:40", "Desert:5|Plains:95", "Plains:90|Forest:10", "Plains:95|Forest:5"
"Forest:35|Swamp:65", "Plains:5|Forest:70|Swamp:25", "Plains:5|Forest:55|Swamp:40", "Plains:55|Forest:43|Ocean:2", "Plains:24|Forest:68|Ocean:8", "Plains:5|Forest:74|Swamp:11|Ocean:10", "Plains:89|Forest:5|Ocean:6", "Desert:5|Plains:95", "Plains:85|Forest:15", "Plains:85|Forest:15", "Plains:95|Forest:5", "Desert:5|Plains:93|Ocean:2", "Desert:25|Hot Desert:70|Ocean:5", "Desert:9|Hot Desert:65|Savannah:20|Ocean:6", "Hot Desert:18|Savannah:63|Ocean:19", "Savannah:66|Monsoon Forest:21|Ocean:13", "Plains:4|Hot Desert:4|Savannah:66|Ocean:26", "Hot Desert:29|Savannah:60|Ocean:11", "Hot Desert:51|Savannah:40|Ocean:9", "Hot Desert:100", "Hot Desert:99|Ocean:1", "Hot Desert:5|Savannah:92|Ocean:3", "Savannah:88|Monsoon Forest:10|Ocean:2", "Savannah:55|Monsoon Forest:41|Ocean:4", "Plains:50|Forest:45|Monsoon Forest:5", "Forest:48|Swamp:25|Monsoon Forest:10|Rainforest:15|Ocean:2", "Forest:55|Swamp:30|Monsoon Forest:10|Rainforest:5", "Forest:5|Swamp:95", "Swamp:100", "Forest:5|Swamp:95", "Plains:25|Forest:70|Swamp:5", "Plains:5|Forest:80|Swamp:15", "Swamp:100", "Forest:95|Swamp:5", "Plains:5|Forest:90|Swamp:5", "Desert:10|Plains:90", "Desert:10|Plains:90", "Desert:20|Plains:80", "Desert:10|Plains:90", "Desert:5|Plains:95"
"Forest:5|Swamp:92|Ocean:3", "Forest:25|Swamp:73|Ocean:2", "Plains:95|Forest:5", "Plains:30|Forest:68|Ocean:2", "Plains:71|Forest:20|Ocean:9", "Forest:41|Swamp:44|Ocean:15", "Forest:1|Swamp:71|Ocean:28", "Plains:53|Forest:35|Ocean:12", "Plains:21|Forest:75|Ocean:4", "Forest:95|Swamp:5", "Desert:65|Plains:35", "Desert:20|Plains:76|Ocean:4", "Desert:9|Plains:77|Ocean:14", "Desert:63|Plains:2|Ocean:35", "Desert:11|Plains:9|Hot Desert:10|Savannah:8|Ocean:62", "Savannah:70|Ocean:30", "Savannah:46|Monsoon Forest:1|Ocean:53", "Savannah:100", "Savannah:89|Ocean:11", "Hot Desert:80|Savannah:20", "Hot Desert:90|Savannah:10", "Hot Desert:90|Savannah:10", "Plains:10|Hot Desert:15|Savannah:75", "Desert:10|Plains:47|Savannah:40|Ocean:3", "Plains:15|Forest:5|Hot Desert:5|Savannah:73|Ocean:2", "Forest:5|Swamp:15|Monsoon Forest:35|Rainforest:43|Ocean:2", "Forest:70|Swamp:25|Monsoon Forest:5", "Plains:15|Forest:85", "Forest:35|Swamp:65", "Forest:10|Swamp:90", "Plains:70|Forest:30", "Forest:70|Swamp:30", "Forest:40|Swamp:60", "Plains:15|Forest:80|Swamp:5", "Forest:40|Swamp:60", "Plains:100", "Plains:85|Forest:15", "Desert:15|Plains:85", "Desert:5|Plains:95", "Desert:35|Plains:65"
"Forest:19|Swamp:74|Ocean:7", "Forest:38|Swamp:51|Ocean:11", "Plains:5|Forest:40|Swamp:55", "Plains:13|Forest:77|Ocean:10", "Plains:44|Ocean:56", "Plains:23|Forest:12|Ocean:65", "Swamp:23|Ocean:77", "Plains:1|Forest:47|Ocean:52", "Forest:73|Swamp:2|Ocean:25", "Forest:31|Swamp:61|Ocean:8", "Desert:2|Plains:95|Ocean:3", "Desert:96|Ocean:4", "Desert:55|Plains:36|Ocean:9", "Desert:55|Ocean:45", "Desert:28|Ocean:72", "Plains:11|Savannah:17|Ocean:72", "Savannah:20|Monsoon Forest:1|Ocean:79", "Savannah:63|Monsoon Forest:7|Ocean:30", "Savannah:33|Monsoon Forest:39|Ocean:28", "Hot Desert:63|Savannah:30|Ocean:7", "Hot Desert:9|Savannah:84|Ocean:7", "Hot Desert:100", "Hot Desert:100", "Plains:10|Savannah:85|Monsoon Forest:5", "Desert:10|Plains:75|Savannah:15", "Forest:15|Swamp:10|Savannah:10|Monsoon Forest:55|Rainforest:10", "Forest:40|Swamp:20|Monsoon Forest:30|Rainforest:10", "Plains:5|Forest:80|Monsoon Forest:15", "Swamp:100", "Swamp:100", "Forest:35|Swamp:65", "Plains:90|Forest:10", "Forest:25|Swamp:75", "Forest:55|Swamp:45", "Forest:20|Swamp:80", "Forest:25|Swamp:75", "Forest:35|Swamp:65", "Plains:70|Forest:30", "Plains:70|Forest:30", "Desert:5|Plains:95"
"Forest:17|Swamp:43|Ocean:40", "Plains:9|Forest:49|Swamp:4|Ocean:38", "Forest:38|Swamp:34|Ocean:28", "Plains:67|Ocean:33", "Desert:31|Plains:6|Ocean:63", "Plains:19|Forest:1|Ocean:80", "Ocean:100", "Swamp:10|Ocean:90", "Swamp:30|Ocean:70", "Plains:1|Forest:35|Ocean:64", "Plains:21|Forest:23|Ocean:56", "Plains:17|Forest:29|Ocean:54", "Plains:44|Ocean:56", "Plains:32|Ocean:68", "Plains:19|Ocean:81", "Desert:4|Plains:4|Ocean:92", "Hot Desert:12|Savannah:2|Ocean:86", "Savannah:40|Ocean:60", "Monsoon Forest:44|Ocean:56", "Hot Desert:6|Savannah:50|Ocean:44", "Hot Desert:11|Savannah:42|Ocean:47", "Savannah:60|Ocean:40", "Hot Desert:65|Ocean:35", "Plains:19|Hot Desert:47|Savannah:6|Ocean:28", "Desert:4|Plains:5|Hot Desert:42|Savannah:37|Ocean:12", "Hot Desert:4|Savannah:86|Ocean:10", "Plains:10|Forest:37|Swamp:10|Monsoon Forest:35|Rainforest:5|Ocean:3", "Forest:47|Swamp:45|Monsoon Forest:5|Ocean:3", "Swamp:95|Ocean:5", "Swamp:95|Ocean:5", "Swamp:96|Ocean:4", "Forest:15|Swamp:85", "Forest:65|Swamp:35", "Plains:10|Forest:85|Swamp:5", "Plains:5|Forest:75|Swamp:20", "Plains:5|Forest:90|Swamp:5", "Plains:5|Forest:60|Swamp:35", "Plains:5|Forest:90|Swamp:5", "Plains:100", "Plains:60|Forest:40"
"Swamp:12|Ocean:88", "Forest:9|Swamp:11|Ocean:80", "Plains:12|Forest:1|Ocean:87", "Plains:8|Forest:11|Ocean:81", "Plains:3|Forest:1|Ocean:96", "Ocean:100", "Ocean:100", "Ocean:100", "Swamp:3|Ocean:97", "Plains:1|Forest:3|Ocean:96", "Swamp:5|Ocean:95", "Forest:8|Swamp:1|Ocean:91", "Plains:1|Forest:13|Ocean:86", "Plains:14|Forest:7|Ocean:79", "Forest:12|Ocean:88", "Plains:6|Ocean:94", "Ocean:100", "Plains:1|Ocean:99", "Monsoon Forest:1|Ocean:99", "Savannah:6|Ocean:94", "Savannah:6|Ocean:94", "Savannah:10|Ocean:90", "Hot Desert:19|Savannah:1|Ocean:80", "Hot Desert:32|Ocean:68", "Hot Desert:56|Ocean:44", "Hot Desert:17|Savannah:21|Ocean:62", "Hot Desert:5|Savannah:57|Ocean:38", "Plains:34|Forest:25|Savannah:1|Monsoon Forest:2|Ocean:38", "Forest:49|Swamp:8|Ocean:43", "Swamp:72|Ocean:28", "Plains:3|Forest:58|Swamp:12|Ocean:27", "Forest:5|Swamp:92|Ocean:3", "Forest:5|Swamp:94|Ocean:1", "Plains:10|Forest:79|Swamp:10|Ocean:1", "Plains:10|Forest:90", "Plains:25|Forest:75", "Forest:70|Swamp:30", "Plains:45|Forest:55", "Plains:40|Forest:60", "Desert:20|Plains:80"
